NODE,PI?,PO?,NODE DELAY,NODE LABEL
II9261,N,N,1,1,
g4901,N,N,1,1,
g5632,N,N,1,1,
g1230[IL],Y,N,0,0,
g2389,N,N,1,0,
II10991,N,N,1,1,
II10992,N,N,1,1,
II10993,N,N,1,1,
g6218,N,N,1,2,
g3913,N,N,1,0,
g6578,N,N,1,2,
g7020,N,N,1,2,
II13185,N,N,1,2,
g7241,N,N,1,2,
II13332,N,N,1,2,
g7300,N,N,1,2,
g7300[OL],N,Y,1,2,
g1234,Y,N,0,0,
II5422,N,N,1,0,
g1235,N,N,1,0,
g1235[OL],N,Y,1,0,
gbuf1,N,N,1,0,
gbuf1[OL],N,Y,1,0,
gbuf2,N,N,1,0,
gbuf2[OL],N,Y,1,0,
g2659,N,N,1,0,
g2659[OL],N,Y,1,0,
g1244[IL],Y,N,0,0,
gbuf3,N,N,1,0,
gbuf3[OL],N,Y,1,0,
II5775,N,N,1,0,
g1895,N,N,1,0,
II6451,N,N,1,0,
g2660,N,N,1,0,
g2660[OL],N,Y,1,0,
g1304[IL],Y,N,0,0,
g2148,N,N,1,0,
II6949,N,N,1,0,
g3390,N,N,1,0,
g1272[IL],Y,N,0,0,
g1307[IL],Y,N,0,0,
II6286,N,N,1,0,
g2407,N,N,1,0,
g3503,N,N,1,0,
g4047,N,N,1,0,
g2397,N,N,1,0,
g2972,N,N,1,0,
g5036,N,N,1,1,
g5560,N,N,1,1,
II10937,N,N,1,1,
g6194,N,N,1,1,
II11476,N,N,1,1,
g6383,N,N,1,1,
g6383[OL],N,Y,1,1,
g1276[IL],Y,N,0,0,
g3522,N,N,1,0,
g4052,N,N,1,0,
g2404,N,N,1,0,
II7138,N,N,1,0,
II7139,N,N,1,0,
II7140,N,N,1,0,
g3656,N,N,1,0,
g4058,N,N,1,1,
g5070,N,N,1,1,
g5563,N,N,1,1,
II10946,N,N,1,1,
g6201,N,N,1,1,
II11479,N,N,1,1,
g6384,N,N,1,1,
g6384[OL],N,Y,1,1,
g1280[IL],Y,N,0,0,
g3532,N,N,1,0,
g4066,N,N,1,0,
g1935,N,N,1,0,
g3549,N,N,1,0,
g3533,N,N,1,0,
g4244,N,N,1,0,
II9169,N,N,1,1,
II9170,N,N,1,1,
II9171,N,N,1,1,
g4820,N,N,1,1,
g5313,N,N,1,1,
g6249,N,N,1,1,
g6611,N,N,1,1,
II12722,N,N,1,1,
g6983,N,N,1,2,
II12924,N,N,1,2,
g7112,N,N,1,2,
g7112[OL],N,Y,1,2,
g1284[IL],Y,N,0,0,
g3582,N,N,1,0,
g4077,N,N,1,0,
g2128,N,N,1,0,
g3568,N,N,1,0,
g4282,N,N,1,0,
g4905,N,N,1,1,
II9946,N,N,1,1,
II9947,N,N,1,1,
II9948,N,N,1,1,
g5539,N,N,1,1,
g6002,N,N,1,1,
g6706,N,N,1,1,
g7017,N,N,1,1,
II13134,N,N,1,2,
g7206,N,N,1,2,
II13335,N,N,1,2,
g7301,N,N,1,2,
g7301[OL],N,Y,1,2,
g1288[IL],Y,N,0,0,
g3513,N,N,1,0,
g4048,N,N,1,0,
g1938,N,N,1,0,
g3583,N,N,1,0,
g4254,N,N,1,1,
g4869,N,N,1,1,
II9963,N,N,1,1,
II9964,N,N,1,1,
II9965,N,N,1,1,
g5546,N,N,1,1,
g3605,N,N,1,0,
g1300[IL],Y,N,0,0,
g2131,N,N,1,0,
g3644,N,N,1,0,
g1292[IL],Y,N,0,0,
g1949,N,N,1,0,
g3635,N,N,1,0,
g1296[IL],Y,N,0,0,
g2145,N,N,1,0,
g3778,N,N,1,0,
II8186,N,N,1,1,
g4255,N,N,1,1,
g4681,N,N,1,1,
g6116,N,N,1,2,
g6456,N,N,1,2,
g7062,N,N,1,2,
g7220,N,N,1,2,
II13533,N,N,1,2,
g7418,N,N,1,2,
II13761,N,N,1,2,
g7527,N,N,1,2,
g7527[OL],N,Y,1,3,
g3523,N,N,1,0,
g4053,N,N,1,0,
g4220,N,N,1,1,
g4821,N,N,1,1,
II10009,N,N,1,1,
II10010,N,N,1,1,
II10011,N,N,1,1,
g5562,N,N,1,1,
g5937,N,N,1,1,
g6673,N,N,1,1,
g7021,N,N,1,2,
II13112,N,N,1,2,
g7190,N,N,1,2,
II13338,N,N,1,2,
g7302,N,N,1,2,
g7302[OL],N,Y,1,2,
g3567,N,N,1,0,
g4073,N,N,1,0,
g4831,N,N,1,1,
II9953,N,N,1,1,
II9954,N,N,1,1,
II9955,N,N,1,1,
g5540,N,N,1,1,
g6001,N,N,1,1,
g6698,N,N,1,1,
g7027,N,N,1,2,
II13137,N,N,1,2,
g7207,N,N,1,2,
II13341,N,N,1,2,
g7303,N,N,1,2,
g7303[OL],N,Y,1,2,
g3604,N,N,1,0,
g4082,N,N,1,0,
g4871,N,N,1,1,
II9992,N,N,1,1,
II9993,N,N,1,1,
II9994,N,N,1,1,
g5557,N,N,1,1,
g6005,N,N,1,1,
g6717,N,N,1,1,
g7031,N,N,1,2,
II13144,N,N,1,2,
g7210,N,N,1,2,
II13344,N,N,1,2,
g7304,N,N,1,2,
g7304[OL],N,Y,1,2,
II9910,N,N,1,1,
g5488,N,N,1,1,
II10280,N,N,1,1,
g5741,N,N,1,1,
g5741[OL],N,Y,1,1,
g1934,N,N,1,0,
g4232,N,N,1,0,
II9407,N,N,1,0,
g5051,N,N,1,0,
g5572,N,N,1,1,
II10739,N,N,1,1,
g6117,N,N,1,1,
II11482,N,N,1,1,
g6385,N,N,1,1,
g6385[OL],N,Y,1,1,
g1308[IL],Y,N,0,0,
gbuf4,N,N,1,0,
gbuf4[OL],N,Y,1,0,
g1309[IL],Y,N,0,0,
gbuf5,N,N,1,0,
gbuf5[OL],N,Y,1,0,
g1310[IL],Y,N,0,0,
gbuf6,N,N,1,0,
gbuf6[OL],N,Y,1,0,
g1311[IL],Y,N,0,0,
gbuf7,N,N,1,0,
gbuf7[OL],N,Y,1,0,
g1312[IL],Y,N,0,0,
gbuf8,N,N,1,0,
gbuf8[OL],N,Y,1,0,
g1260[IL],Y,N,0,0,
g2528,N,N,1,0,
II6864,N,N,1,0,
g3189,N,N,1,0,
II7377,N,N,1,0,
g3858,N,N,1,0,
g3858[OL],N,Y,1,0,
g1330[IL],Y,N,0,0,
g2514,N,N,1,0,
II7262,N,N,1,0,
g3801,N,N,1,0,
g1247[IL],Y,N,0,0,
g1933,N,N,1,0,
II6767,N,N,1,0,
g3014,N,N,1,0,
II8446,N,N,1,0,
g4438,N,N,1,0,
g5022,N,N,1,0,
g5475,N,N,1,1,
II10896,N,N,1,1,
g6179,N,N,1,1,
II11971,N,N,1,1,
g6671,N,N,1,1,
II12457,N,N,1,1,
g6862,N,N,1,1,
g6862[OL],N,Y,1,1,
g1333[IL],Y,N,0,0,
g1952,N,N,1,0,
g3700,N,N,1,0,
g4307,N,N,1,0,
II9547,N,N,1,0,
II9548,N,N,1,0,
II9549,N,N,1,0,
g5141,N,N,1,1,
g5037,N,N,1,0,
g5479,N,N,1,1,
II10919,N,N,1,1,
g6186,N,N,1,1,
II11978,N,N,1,1,
g6674,N,N,1,1,
II12460,N,N,1,1,
g6863,N,N,1,1,
g6863[OL],N,Y,1,2,
g1336[IL],Y,N,0,0,
g2533,N,N,1,0,
g3712,N,N,1,0,
g4313,N,N,1,0,
II9276,N,N,1,1,
II9277,N,N,1,1,
II9278,N,N,1,1,
g4912,N,N,1,1,
g5053,N,N,1,0,
g5489,N,N,1,1,
II10940,N,N,1,1,
g6195,N,N,1,1,
II11994,N,N,1,1,
g6682,N,N,1,2,
II12463,N,N,1,2,
g6864,N,N,1,2,
g6864[OL],N,Y,1,2,
g1339[IL],Y,N,0,0,
g2540,N,N,1,0,
g3732,N,N,1,0,
g4305,N,N,1,1,
II9241,N,N,1,1,
II9242,N,N,1,1,
II9243,N,N,1,1,
g4889,N,N,1,1,
g5071,N,N,1,0,
g5513,N,N,1,1,
II10949,N,N,1,1,
g6202,N,N,1,1,
II12003,N,N,1,2,
g6687,N,N,1,2,
II12466,N,N,1,2,
g6865,N,N,1,2,
g6865[OL],N,Y,1,2,
g1342[IL],Y,N,0,0,
g2522,N,N,1,0,
g3753,N,N,1,0,
g4078,N,N,1,1,
g4895,N,N,1,1,
II10223,N,N,1,1,
II10224,N,N,1,1,
II10225,N,N,1,1,
g5712,N,N,1,1,
II8477,N,N,1,0,
g4457,N,N,1,0,
g5038,N,N,1,0,
g6091,N,N,1,1,
II11884,N,N,1,1,
g6630,N,N,1,2,
II12839,N,N,1,2,
g7066,N,N,1,2,
II12945,N,N,1,2,
g7119,N,N,1,2,
g7119[OL],N,Y,1,2,
g1345[IL],Y,N,0,0,
g1961,N,N,1,0,
g5633,N,N,1,1,
g3716,N,N,1,0,
g6163,N,N,1,1,
II12179,N,N,1,1,
II12180,N,N,1,1,
II12181,N,N,1,1,
g6770,N,N,1,1,
g5054,N,N,1,0,
g7002,N,N,1,2,
II13189,N,N,1,2,
g7243,N,N,1,2,
II13635,N,N,1,2,
g7479,N,N,1,2,
II13764,N,N,1,2,
g7528,N,N,1,2,
g7528[OL],N,Y,1,2,
g1348[IL],Y,N,0,0,
g2543,N,N,1,0,
g3735,N,N,1,0,
g6187,N,N,1,1,
II11873,N,N,1,1,
II11874,N,N,1,1,
II11875,N,N,1,1,
g6627,N,N,1,1,
g5072,N,N,1,0,
g7007,N,N,1,2,
II13193,N,N,1,2,
g7245,N,N,1,2,
II13646,N,N,1,2,
g7486,N,N,1,2,
II13767,N,N,1,2,
g7529,N,N,1,2,
g7529[OL],N,Y,1,2,
g1351[IL],Y,N,0,0,
g2548,N,N,1,0,
g3754,N,N,1,0,
g6158,N,N,1,1,
II11841,N,N,1,1,
II11842,N,N,1,1,
II11843,N,N,1,1,
g6615,N,N,1,1,
g5083,N,N,1,0,
g7008,N,N,1,2,
II13196,N,N,1,2,
g7246,N,N,1,2,
II13653,N,N,1,2,
g7491,N,N,1,2,
II13770,N,N,1,2,
g7530,N,N,1,2,
g7530[OL],N,Y,1,2,
g1354[IL],Y,N,0,0,
g2536,N,N,1,0,
g3769,N,N,1,0,
II10597,N,N,1,1,
g6003,N,N,1,1,
g6618,N,N,1,1,
II12869,N,N,1,1,
II12870,N,N,1,1,
II12871,N,N,1,1,
g7093,N,N,1,2,
II8517,N,N,1,0,
g4477,N,N,1,0,
g5055,N,N,1,0,
g7197,N,N,1,2,
II13605,N,N,1,2,
g7448,N,N,1,2,
II14031,N,N,1,2,
g7718,N,N,1,2,
II14175,N,N,1,2,
g7768,N,N,1,2,
g7768[OL],N,Y,1,3,
g1357[IL],Y,N,0,0,
g1977,N,N,1,0,
g7050,N,N,1,1,
g3739,N,N,1,0,
g7237,N,N,1,1,
II13685,N,N,1,2,
II13686,N,N,1,2,
II13687,N,N,1,2,
g7503,N,N,1,2,
g5073,N,N,1,0,
g7677,N,N,1,2,
II14400,N,N,1,2,
g8173,N,N,1,2,
II14739,N,N,1,2,
g8647,N,N,1,3,
II14819,N,N,1,3,
g8675,N,N,1,3,
g8675[OL],N,Y,1,3,
g1360[IL],Y,N,0,0,
g2551,N,N,1,0,
g3757,N,N,1,0,
g7244,N,N,1,1,
II13598,N,N,1,2,
II13599,N,N,1,2,
II13600,N,N,1,2,
g7447,N,N,1,2,
g5084,N,N,1,0,
g7679,N,N,1,2,
II14403,N,N,1,2,
g8174,N,N,1,2,
II14743,N,N,1,2,
g8649,N,N,1,3,
II14822,N,N,1,3,
g8676,N,N,1,3,
g8676[OL],N,Y,1,3,
g1190[IL],Y,N,0,0,
g2556,N,N,1,0,
g3770,N,N,1,0,
g7234,N,N,1,1,
II13587,N,N,1,2,
II13588,N,N,1,2,
II13589,N,N,1,2,
g7444,N,N,1,2,
g5099,N,N,1,0,
g7681,N,N,1,2,
II14406,N,N,1,2,
g8175,N,N,1,2,
II14747,N,N,1,2,
g8651,N,N,1,3,
II14825,N,N,1,3,
g8677,N,N,1,3,
g8677[OL],N,Y,1,3,
II10675,N,N,1,1,
g6062,N,N,1,1,
II11446,N,N,1,1,
g6373,N,N,1,1,
g6373[OL],N,Y,1,1,
g1191[IL],Y,N,0,0,
gbuf9,N,N,1,0,
gbuf9[OL],N,Y,1,0,
g1192[IL],Y,N,0,0,
gbuf10,N,N,1,0,
gbuf10[OL],N,Y,1,0,
g1193[IL],Y,N,0,0,
gbuf11,N,N,1,0,
gbuf11[OL],N,Y,1,0,
II10687,N,N,1,1,
g6068,N,N,1,1,
II11449,N,N,1,1,
g6374,N,N,1,1,
g6374[OL],N,Y,1,1,
g1195[IL],Y,N,0,0,
gbuf12,N,N,1,0,
gbuf12[OL],N,Y,1,0,
g1196[IL],Y,N,0,0,
gbuf13,N,N,1,0,
gbuf13[OL],N,Y,1,0,
g1197[IL],Y,N,0,0,
gbuf14,N,N,1,0,
gbuf14[OL],N,Y,1,0,
II10694,N,N,1,1,
g6071,N,N,1,1,
II11452,N,N,1,1,
g6375,N,N,1,1,
g6375[OL],N,Y,1,1,
g1199[IL],Y,N,0,0,
gbuf15,N,N,1,0,
gbuf15[OL],N,Y,1,0,
g1200[IL],Y,N,0,0,
gbuf16,N,N,1,0,
gbuf16[OL],N,Y,1,0,
g1201[IL],Y,N,0,0,
gbuf17,N,N,1,0,
gbuf17[OL],N,Y,1,0,
II10705,N,N,1,1,
g6087,N,N,1,1,
II11455,N,N,1,1,
g6376,N,N,1,1,
g6376[OL],N,Y,1,1,
g1203[IL],Y,N,0,0,
gbuf18,N,N,1,0,
gbuf18[OL],N,Y,1,0,
g1204[IL],Y,N,0,0,
gbuf19,N,N,1,0,
gbuf19[OL],N,Y,1,0,
g1205[IL],Y,N,0,0,
gbuf20,N,N,1,0,
gbuf20[OL],N,Y,1,0,
II5747,N,N,1,0,
g1868,N,N,1,0,
II6454,N,N,1,0,
g2661,N,N,1,0,
g2661[OL],N,Y,1,0,
g3019,N,N,1,0,
g3029,N,N,1,0,
g3038,N,N,1,0,
g3052,N,N,1,0,
II9534,N,N,1,1,
g3062,N,N,1,0,
g2712,N,N,1,0,
g2734,N,N,1,0,
g4253,N,N,1,0,
g2752,N,N,1,0,
II9535,N,N,1,1,
g5132,N,N,1,1,
g1263[IL],Y,N,0,0,
g1257[IL],Y,N,0,0,
g2043,N,N,1,0,
g5681,N,N,1,1,
g6098,N,N,1,1,
g1253[IL],Y,N,0,0,
g1975,N,N,1,0,
g6579,N,N,1,1,
II12731,N,N,1,1,
g6993,N,N,1,1,
II12921,N,N,1,2,
g7111,N,N,1,2,
g7111[OL],N,Y,1,2,
II11710,N,N,1,1,
g6524,N,N,1,1,
II12451,N,N,1,1,
g6860,N,N,1,2,
g6860[OL],N,Y,1,2,
g5686,N,N,1,1,
II10681,N,N,1,1,
g6064,N,N,1,1,
II11467,N,N,1,1,
g6380,N,N,1,1,
g6380[OL],N,Y,1,2,
g5559,N,N,1,1,
II10719,N,N,1,1,
g6095,N,N,1,1,
II11470,N,N,1,1,
g6381,N,N,1,1,
g6381[OL],N,Y,1,2,
g2573,N,N,1,0,
g2562,N,N,1,0,
g2605,N,N,1,0,
g4041,N,N,1,0,
g2595,N,N,1,0,
g4044,N,N,1,0,
g2584,N,N,1,0,
II9222,N,N,1,1,
g4878,N,N,1,1,
II9938,N,N,1,1,
g5524,N,N,1,1,
II10274,N,N,1,1,
g5739,N,N,1,1,
g5739[OL],N,Y,1,1,
g1266[IL],Y,N,0,0,
g5538,N,N,1,1,
II10690,N,N,1,1,
g6069,N,N,1,1,
II11473,N,N,1,1,
g6382,N,N,1,1,
g6382[OL],N,Y,1,2,
II9202,N,N,1,1,
g4837,N,N,1,1,
II9907,N,N,1,1,
g5487,N,N,1,1,
II10271,N,N,1,1,
g5738,N,N,1,1,
g5738[OL],N,Y,1,1,
II9166,N,N,1,1,
g4819,N,N,1,1,
II9889,N,N,1,1,
g5471,N,N,1,1,
II10268,N,N,1,1,
g5737,N,N,1,1,
g5737[OL],N,Y,1,1,
g1269[IL],Y,N,0,0,
g1976,N,N,1,0,
g1268[IL],Y,N,0,0,
g1960,N,N,1,0,
g3259,N,N,1,0,
II8101,N,N,1,0,
g4198,N,N,1,0,
II8883,N,N,1,0,
g4656,N,N,1,1,
g4656[OL],N,Y,1,1,
II8224,N,N,1,1,
II8225,N,N,1,1,
g4280,N,N,1,1,
II9136,N,N,1,1,
g4805,N,N,1,1,
II9651,N,N,1,1,
g5175,N,N,1,1,
g5175[OL],N,Y,1,1,
g4270,N,N,1,0,
g4281,N,N,1,0,
g4879,N,N,1,1,
II9892,N,N,1,1,
g5472,N,N,1,1,
II10277,N,N,1,1,
g5740,N,N,1,1,
g5740[OL],N,Y,1,1,
II9111,N,N,1,0,
g4792,N,N,1,0,
II9654,N,N,1,1,
g5176,N,N,1,1,
g5176[OL],N,Y,1,1,
g1271[IL],Y,N,0,0,
gbuf21,N,N,1,0,
gbuf21[OL],N,Y,1,0,
g1270[IL],Y,N,0,0,
gbuf22,N,N,1,0,
gbuf22[OL],N,Y,1,0,
g145[IL],Y,N,0,0,
g1329[IL],Y,N,0,0,
g2424,N,N,1,0,
g2727,N,N,1,0,
g4193,N,N,1,0,
g1313[IL],Y,N,0,0,
g1658,N,N,1,0,
g3190,N,N,1,0,
g4688,N,N,1,1,
II10128,N,N,1,1,
g5643,N,N,1,1,
II10283,N,N,1,1,
g5742,N,N,1,1,
g5742[OL],N,Y,1,1,
g141[IL],Y,N,0,0,
g3514,N,N,1,0,
g4049,N,N,1,0,
g1317[IL],Y,N,0,0,
g2134,N,N,1,0,
II7239,N,N,1,0,
II7240,N,N,1,0,
II7241,N,N,1,0,
g3767,N,N,1,0,
g4054,N,N,1,1,
g5052,N,N,1,1,
II9929,N,N,1,1,
g5519,N,N,1,1,
II10286,N,N,1,1,
g5743,N,N,1,1,
g5743[OL],N,Y,1,1,
g137[IL],Y,N,0,0,
g3573,N,N,1,0,
g4074,N,N,1,0,
g3666,N,N,1,0,
II6302,N,N,1,0,
g2460,N,N,1,0,
g4310,N,N,1,0,
g1318[IL],Y,N,0,0,
g2180,N,N,1,0,
II9233,N,N,1,1,
II9234,N,N,1,1,
II9235,N,N,1,1,
g4887,N,N,1,1,
g5334,N,N,1,1,
g6262,N,N,1,1,
II11773,N,N,1,1,
g6581,N,N,1,1,
II12454,N,N,1,2,
g6861,N,N,1,2,
g6861[OL],N,Y,1,2,
g133[IL],Y,N,0,0,
g3539,N,N,1,0,
g4067,N,N,1,0,
g3684,N,N,1,0,
g4271,N,N,1,0,
g4700,N,N,1,1,
g1319[IL],Y,N,0,0,
g2174,N,N,1,0,
II10017,N,N,1,1,
II10018,N,N,1,1,
II10019,N,N,1,1,
g5564,N,N,1,1,
g5969,N,N,1,1,
g6685,N,N,1,1,
II12760,N,N,1,1,
g7014,N,N,1,2,
II12927,N,N,1,2,
g7113,N,N,1,2,
g7113[OL],N,Y,1,2,
g129[IL],Y,N,0,0,
g3639,N,N,1,0,
g4091,N,N,1,0,
g3694,N,N,1,0,
g4314,N,N,1,1,
g4910,N,N,1,1,
g1320[IL],Y,N,0,0,
g2226,N,N,1,0,
II10060,N,N,1,1,
II10061,N,N,1,1,
II10062,N,N,1,1,
g5589,N,N,1,1,
g6013,N,N,1,1,
g6735,N,N,1,1,
II12771,N,N,1,2,
g7019,N,N,1,2,
II12930,N,N,1,2,
g7114,N,N,1,2,
g7114[OL],N,Y,1,2,
g125[IL],Y,N,0,0,
g3610,N,N,1,0,
g4083,N,N,1,0,
g3707,N,N,1,0,
g4312,N,N,1,1,
g4893,N,N,1,1,
g1321[IL],Y,N,0,0,
g2202,N,N,1,0,
II10038,N,N,1,1,
II10039,N,N,1,1,
II10040,N,N,1,1,
g5575,N,N,1,1,
g6006,N,N,1,1,
g6718,N,N,1,1,
II12768,N,N,1,2,
g7018,N,N,1,2,
II12933,N,N,1,2,
g7115,N,N,1,2,
g7115[OL],N,Y,1,2,
g121[IL],Y,N,0,0,
g3540,N,N,1,0,
g4068,N,N,1,0,
g3728,N,N,1,0,
II8288,N,N,1,1,
g4315,N,N,1,1,
g4881,N,N,1,1,
g1322[IL],Y,N,0,0,
g2177,N,N,1,0,
II10092,N,N,1,1,
II10093,N,N,1,1,
II10094,N,N,1,1,
g5605,N,N,1,1,
g5970,N,N,1,1,
g6686,N,N,1,2,
II12763,N,N,1,2,
g7015,N,N,1,2,
II12936,N,N,1,2,
g7116,N,N,1,2,
g7116[OL],N,Y,1,2,
g117[IL],Y,N,0,0,
g3647,N,N,1,0,
g4099,N,N,1,0,
g3750,N,N,1,0,
II8296,N,N,1,1,
g4319,N,N,1,1,
g4954,N,N,1,1,
g1323[IL],Y,N,0,0,
g2253,N,N,1,0,
II10071,N,N,1,1,
II10072,N,N,1,1,
II10073,N,N,1,1,
g5594,N,N,1,1,
g6021,N,N,1,1,
g6739,N,N,1,2,
II12776,N,N,1,2,
g7022,N,N,1,2,
II12939,N,N,1,2,
g7117,N,N,1,2,
g7117[OL],N,Y,1,2,
g113[IL],Y,N,0,0,
g3648,N,N,1,0,
g4100,N,N,1,0,
g3768,N,N,1,0,
II8299,N,N,1,1,
g4320,N,N,1,1,
II5861,N,N,1,0,
g2044,N,N,1,0,
g4911,N,N,1,1,
g1324[IL],Y,N,0,0,
g2256,N,N,1,0,
II10078,N,N,1,1,
II10079,N,N,1,1,
II10080,N,N,1,1,
g5595,N,N,1,1,
g6022,N,N,1,1,
g6740,N,N,1,2,
II12779,N,N,1,2,
g7023,N,N,1,2,
II12942,N,N,1,2,
g7118,N,N,1,2,
g7118[OL],N,Y,1,2,
g108[IL],Y,N,0,0,
g3649,N,N,1,0,
g4101,N,N,1,0,
g2728,N,N,1,0,
g4906,N,N,1,1,
g5590,N,N,1,1,
g1325[IL],Y,N,0,0,
g2259,N,N,1,0,
II10888,N,N,1,1,
II10889,N,N,1,1,
II10890,N,N,1,1,
g6177,N,N,1,1,
g6464,N,N,1,2,
g7086,N,N,1,2,
II13164,N,N,1,2,
g7224,N,N,1,2,
II13347,N,N,1,2,
g7305,N,N,1,2,
g7305[OL],N,Y,1,2,
g103[IL],Y,N,0,0,
g3629,N,N,1,0,
g4086,N,N,1,0,
g2746,N,N,1,0,
g4957,N,N,1,1,
g5625,N,N,1,1,
g1326[IL],Y,N,0,0,
g2210,N,N,1,0,
II10980,N,N,1,1,
II10981,N,N,1,1,
II10982,N,N,1,1,
g6215,N,N,1,1,
g6462,N,N,1,2,
g7080,N,N,1,2,
II13161,N,N,1,2,
g7223,N,N,1,2,
II13350,N,N,1,2,
g7306,N,N,1,2,
g7306[OL],N,Y,1,2,
g98[IL],Y,N,0,0,
g3693,N,N,1,0,
g4128,N,N,1,0,
g2770,N,N,1,0,
g4933,N,N,1,1,
g5565,N,N,1,1,
g1327[IL],Y,N,0,0,
g2340,N,N,1,0,
II10952,N,N,1,1,
II10953,N,N,1,1,
II10954,N,N,1,1,
g6203,N,N,1,1,
g6474,N,N,1,2,
g7089,N,N,1,2,
II13173,N,N,1,2,
g7231,N,N,1,2,
II13353,N,N,1,2,
g7307,N,N,1,2,
g7307[OL],N,Y,1,2,
g93[IL],Y,N,0,0,
g2769,N,N,1,0,
g4199,N,N,1,0,
g2784,N,N,1,0,
II9330,N,N,1,1,
g5005,N,N,1,1,
g5697,N,N,1,1,
g1328[IL],Y,N,0,0,
g2511,N,N,1,0,
II11078,N,N,1,1,
II11079,N,N,1,1,
II11080,N,N,1,1,
g6265,N,N,1,2,
g6567,N,N,1,2,
g6912,N,N,1,2,
II13209,N,N,1,2,
g7255,N,N,1,2,
II13359,N,N,1,2,
g7309,N,N,1,2,
g7309[OL],N,Y,1,2,
g2205,N,N,1,0,
g3779,N,N,1,0,
g4304,N,N,1,0,
g4902,N,N,1,1,
g5568,N,N,1,1,
g6178,N,N,1,1,
g6460,N,N,1,1,
II12737,N,N,1,1,
g6997,N,N,1,1,
II13157,N,N,1,2,
g7221,N,N,1,2,
II13356,N,N,1,2,
g7308,N,N,1,2,
g7308[OL],N,Y,1,2,
g1267[IL],Y,N,0,0,
II5879,N,N,1,0,
g2104,N,N,1,0,
II6460,N,N,1,0,
g2663,N,N,1,0,
g2663[OL],N,Y,1,0,
II6294,N,N,1,0,
g2454,N,N,1,0,
II8253,N,N,1,0,
II8254,N,N,1,0,
II8255,N,N,1,0,
g4298,N,N,1,1,
II6305,N,N,1,0,
g2467,N,N,1,0,
II8678,N,N,1,0,
II8679,N,N,1,0,
II8680,N,N,1,0,
g4575,N,N,1,1,
II6309,N,N,1,0,
g2471,N,N,1,0,
II8658,N,N,1,0,
II8659,N,N,1,0,
II8660,N,N,1,0,
g4563,N,N,1,1,
g4894,N,N,1,1,
II6317,N,N,1,0,
g2481,N,N,1,0,
II8635,N,N,1,0,
II8636,N,N,1,0,
II8637,N,N,1,0,
g4548,N,N,1,1,
II6323,N,N,1,0,
g2487,N,N,1,0,
II8605,N,N,1,0,
II8606,N,N,1,0,
II8607,N,N,1,0,
g4528,N,N,1,1,
II6333,N,N,1,0,
g2498,N,N,1,0,
II8581,N,N,1,0,
II8582,N,N,1,0,
II8583,N,N,1,0,
g4513,N,N,1,1,
II6337,N,N,1,0,
g2502,N,N,1,0,
II8558,N,N,1,0,
II8559,N,N,1,0,
II8560,N,N,1,0,
g4502,N,N,1,1,
g4888,N,N,1,1,
II6341,N,N,1,0,
g2506,N,N,1,0,
II8536,N,N,1,0,
II8537,N,N,1,0,
II8538,N,N,1,0,
g4492,N,N,1,1,
II6348,N,N,1,0,
g2517,N,N,1,0,
II8510,N,N,1,0,
II8511,N,N,1,0,
II8512,N,N,1,0,
g4476,N,N,1,1,
II6354,N,N,1,0,
g2525,N,N,1,0,
II8470,N,N,1,0,
II8471,N,N,1,0,
II8472,N,N,1,0,
g4456,N,N,1,1,
II5847,N,N,1,0,
g2011,N,N,1,0,
II8243,N,N,1,0,
II8244,N,N,1,0,
II8245,N,N,1,0,
g4294,N,N,1,1,
g4884,N,N,1,1,
g5576,N,N,1,2,
II10776,N,N,1,2,
g6137,N,N,1,2,
II11485,N,N,1,2,
g6386,N,N,1,2,
g6386[OL],N,Y,1,2,
II7964,N,N,1,0,
g4119,N,N,1,0,
g4928,N,N,1,0,
g5520,N,N,1,0,
II10899,N,N,1,1,
II10900,N,N,1,1,
II10901,N,N,1,1,
g6180,N,N,1,1,
II11778,N,N,1,1,
g6586,N,N,1,1,
II12469,N,N,1,1,
g6866,N,N,1,1,
g6866[OL],N,Y,1,2,
II7922,N,N,1,0,
g4103,N,N,1,0,
g4918,N,N,1,0,
g5491,N,N,1,0,
II11101,N,N,1,1,
II11102,N,N,1,1,
II11103,N,N,1,1,
g6274,N,N,1,1,
II11832,N,N,1,1,
g6612,N,N,1,1,
II12505,N,N,1,1,
g6878,N,N,1,1,
g6878[OL],N,Y,1,2,
II7882,N,N,1,0,
g4087,N,N,1,0,
g4907,N,N,1,0,
g5476,N,N,1,0,
II11135,N,N,1,1,
II11136,N,N,1,1,
II11137,N,N,1,1,
g6280,N,N,1,1,
II11803,N,N,1,1,
g6597,N,N,1,1,
II12499,N,N,1,1,
g6876,N,N,1,1,
g6876[OL],N,Y,1,2,
II7864,N,N,1,0,
g4079,N,N,1,0,
g4898,N,N,1,0,
g5469,N,N,1,0,
II11163,N,N,1,1,
II11164,N,N,1,1,
II11165,N,N,1,1,
g6284,N,N,1,1,
II11781,N,N,1,1,
g6587,N,N,1,1,
II12493,N,N,1,1,
g6874,N,N,1,1,
g6874[OL],N,Y,1,2,
II7847,N,N,1,0,
g4070,N,N,1,0,
g4885,N,N,1,0,
g5461,N,N,1,0,
II10298,N,N,1,1,
II10299,N,N,1,1,
II10300,N,N,1,1,
g5747,N,N,1,1,
II11861,N,N,1,1,
g6623,N,N,1,1,
II12487,N,N,1,1,
