CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
I6475,7,g2846 g3421 g3810 g4199 g4541 I6473 I6475 
g6161,6,g5364 g5515 g5602 g5741 g5926 g6161 
g5473[OL],5,g5174 g5362 g5145 g5473 g5473[OL] 
g4437,8,g2434 g2877 I4706 g3466 g3785 g4360 I5948 g4437 
g4114[OL],8,g2577 g2858 I4534 g3251 g3725 I5424 g4114 g4114[OL] 
g118[IL],1,g118[IL] 
g6800[OL],6,g6774 I8958 g6796 I8966 g6800 g6800[OL] 
g5141[OL],8,g4456 g4158 g4757 I6677 g5045 I6801 g5141 g5141[OL] 
g3829,6,I4150 I4151 I4152 g2960 g3305 g3829 
g3294,8,g139[IL] g114[IL] g709 g1502 I3441 g2296 g2870 g3294 
g4229,8,g2434 g2877 I4706 g3466 g3208 g3425 g4059 g4229 
I5556,8,g2434 g2877 I4706 g3466 g3208 g3425 g4059 I5556 
g4854[OL],7,g4396 g4455 I6337 g4719 I6570 g4854 g4854[OL] 
g3801,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3801 
g4052,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4052 
g6839[OL],6,g6803 I9024 g6833 I9038 g6839 g6839[OL] 
g5699[OL],7,I6995 g5331 g5549 g5660 g5487 g5699 g5699[OL] 
g4509,8,g2008 g2962 I4777 g3575 g3904 g4182 I6039 g4509 
g3236[OL],2,g3236 g3236[OL] 
I4507,8,g642[IL] g853 g1283 I3367 g2234 I3906 g2739 I4507 
g6601[OL],1,g6601[OL] 
g6601,8,I8393 g6280 I8395 g6485 I8473 g6519 I8671 g6601 
g6317,4,g5912 I7906 g6194 g6317 
g3862,5,g3043 g3632 g2644 g3641 g3862 
g2743,8,g677[IL] I2029 g952 I2453 g1450 I3485 g2333 g2743 
g6130,2,g5958 g6130 
g6133,2,g5975 g6133 
g6151,2,g5997 g6151 
I4452,8,g695[IL] I2215 g1209 I2811 g1772 I3244 g2117 I4452 
I8394,7,g6015 g6154 g5905 I7910 g6212 g6329 I8394 
g3888,5,g3136 g3672 g2772 g3682 g3888 
g2800,8,g677[IL] I2029 g952 I2460 g1461 I3563 g2430 g2800 
g5186,2,g4950 g5186 
g5172,2,g4877 g5172 
g5182,3,g4674 g4993 g5182 
g5200,1,g5200 
g559,1,g559 
I7978,7,g5912 I7906 g6194 g5958 g5975 g5997 I7978 
I7979,5,g6015 g5905 I7910 g6212 I7979 
I7980,6,g5202 g4674 g4993 g4967 g4980 I7980 
I7981,2,g4915 I7981 
g5875[OL],5,I7506 g5751 I7637 g5875 g5875[OL] 
g4425[OL],7,g3546 g3814 I5545 g4153 I5926 g4425 g4425[OL] 
g5329[OL],2,g5329 g5329[OL] 
I6989,8,I6139 g4567 g4761 I6723 g5089 I6959 g5307 I6989 
g4222,8,g2909 g3522 I4919 I4920 I4921 g3742 I5654 g4222 
g1674,3,g638[IL] g985 g1674 
g5695[OL],7,I6995 g5331 g5542 g5635 g5483 g5695 g5695[OL] 
g4498,8,g2008 g2962 I4777 g3575 g3898 g4167 I6012 g4498 
g378[IL],1,g378[IL] 
g6499[OL],6,g6300 I8270 g6420 I8417 g6499 g6499[OL] 
g6253,8,g5060 g5318 g5388 g5546 g5688 g5753 g5896 g6253 
g6091,7,g5060 g5318 g5388 g5546 g5688 g5753 g6091 
g6825[OL],4,g6818 I9008 g6825 g6825[OL] 
I8991,8,g6676 g6670 g6714 g6737 g6754 g6767 g6788 I8991 
g3760,7,g1473 g1470 g1459 g2010 g2986 g3465 g3760 
g548[IL],1,g548[IL] 
g5693[OL],7,I6995 g5331 g5538 g5632 g5481 g5693 g5693[OL] 
g4494,8,g2008 g2962 I4777 g3575 g3890 g4159 I6004 g4494 
g4850[OL],7,g4372 g4441 I6305 g4705 I6558 g4850 g4850[OL] 
g3790,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3790 
g4039,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4039 
g3237[OL],2,g3237 g3237[OL] 
I4510,8,g606[IL] g851 g1284 I3382 g2245 I3927 g2753 I4510 
g6497[OL],6,g6292 I8255 g6415 I8411 g6497 g6497[OL] 
g6243,8,g5060 g5318 g5388 g5546 g5688 g5753 g5890 g6243 
g6084,7,g5060 g5318 g5388 g5546 g5688 g5753 g6084 
g6100[OL],6,g5702 I7683 g5917 I7796 g6100 g6100[OL] 
I7463,8,g4568 g4688 g5069 g5251 g5441 g5492 g5622 I7463 
g1558,1,g1558 
I2527,8,g204[IL] I1856 g766 g205[IL] I1835 g719 I2526 I2527 
I2528,8,g205[IL] I1835 g719 g204[IL] I1856 g766 I2526 I2528 
g3452,1,g3452 
g2625,8,g197[IL] g1053 I2627 g1650 I3255 g2125 I3767 g2625 
g3277,1,g3277 
g2174,7,g691[IL] I2172 g1143 I2364 g1337 I3313 g2174 
g6509[OL],6,g6287 I8240 g6410 I8447 g6509 g6509[OL] 
g6241,8,g5060 g5318 g5388 g5546 g5686 g5742 g5887 g6241 
g1325,5,g197[IL] I2162 g1122 I2330 g1325 
g6082,7,g5060 g5318 g5388 g5546 g5686 g5742 g6082 
g4128[OL],6,g3638 I4986 g3787 I5466 g4128 g4128[OL] 
g4116[OL],8,g2577 g2858 I4534 g3251 g3727 I5430 g4116 g4116[OL] 
g122[IL],1,g122[IL] 
g6503[OL],6,g6310 I8285 g6425 I8429 g6503 g6503[OL] 
g6269,8,g5060 g5318 g5388 g5546 g5688 g5753 g5908 g6269 
g6099,7,g5060 g5318 g5388 g5546 g5688 g5753 g6099 
g3241[OL],2,g3241 g3241[OL] 
I4522,8,g571[IL] g842 g1275 I3431 g2284 I4003 g2801 I4522 
g6277[OL],1,g6277[OL] 
g6277,8,g5683 g5701 I7707 g5925 I7960 g6276 I7963 g6277 
I7433,8,g4826 g4621 g5013 g5311 g5455 g5554 I7432 I7433 
I7434,8,g4826 g4621 g5013 g5311 g5455 g5554 I7432 I7434 
g3813,5,g2434 g2877 I4537 g3258 g3813 
g5139[OL],8,g4448 g4154 g4740 I6666 g5022 I6795 g5139 g5139[OL] 
g3815,2,g2659 g3815 
g3282,8,g131[IL] g114[IL] g709 g1502 I3441 g2296 g2863 g3282 
g1686,7,g128[IL] g710 g131[IL] I2674 I2675 I2676 g1686 
g4225,8,g2434 g2877 I4706 g3466 g3208 g3425 g4059 g4225 
I5548,8,g2434 g2877 I4706 g3466 g3208 g3425 g4059 I5548 
g6598[OL],1,g6598[OL] 
g6598,8,I8356 I8360 g6359 g6480 I8491 g6525 I8662 g6598 
g6311,4,g5912 I7906 g6194 g6311 
g3837,5,g2706 g3609 g2604 g3613 g3837 
g2678,8,g677[IL] I2029 g952 I2453 g1450 I3462 g2312 g2678 
g6123,2,g5958 g6123 
g6125,2,g5975 g6125 
I7469,8,g4578 g4694 g5077 g5256 g5444 g5495 g5625 I7469 
g1574,1,g1574 
I2543,8,g276[IL] I1880 g821 g277[IL] I1859 g774 I2542 I2543 
I2544,8,g277[IL] I1859 g774 g276[IL] I1880 g821 I2542 I2544 
g3456,1,g3456 
g2640,8,g269[IL] g1055 I2635 g1656 I3268 g2145 I3782 g2640 
g3281,1,g3281 
g2178,7,g691[IL] I2172 g1143 I2373 g1340 I3325 g2178 
g6141,2,g5997 g6141 
I4410,8,g691[IL] I2172 g1143 I2867 g1812 I3202 g2088 I4410 
I8357,7,g6015 g6145 g5905 I7910 g6212 g6318 I8357 
g3865,5,g2822 g3637 g2722 g3648 g3865 
g2752,8,g677[IL] I2029 g952 I2460 g1461 I3493 g2343 g2752 
g5171,2,g4950 g5171 
g5187,2,g4877 g5187 
I8358,8,g5192 g5153 g4674 g4993 g5158 g4967 g5197 I8358 
g1046,2,g489[IL] g1046 
I8359,7,g4980 g5232 g4915 g5236 g5216 g5226 I8359 
g563,1,g563 
I8135,7,g5912 I7906 g6194 g5958 g5975 g5997 I8135 
I8136,5,g6015 g5905 I7910 g6212 I8136 
I8137,4,g4674 g4993 g4967 I8137 
I8138,3,g4980 g4915 I8138 
g6600[OL],1,g6600[OL] 
g6600,8,I8385 g6281 I8387 g6483 I8506 g6530 I8668 g6600 
g6316,4,g5912 I7906 g6194 g6316 
g3855,5,g3031 g3626 g2631 g3631 g3855 
g2727,8,g677[IL] I2029 g952 I2453 g1450 I3478 g2324 g2727 
g6128,2,g5958 g6128 
g6131,2,g5975 g6131 
g6149,2,g5997 g6149 
I4437,8,g694[IL] I2204 g1193 I2828 g1782 I3232 g2108 I4437 
I8386,7,g6015 g6152 g5905 I7910 g6212 g6327 I8386 
g3884,5,g3128 g3666 g2760 g3671 g3884 
g2787,8,g677[IL] I2029 g952 I2460 g1461 I3543 g2405 g2787 
g5183,2,g4950 g5183 
g5177,2,g4877 g5177 
g5178,3,g4674 g4993 g5178 
g5209,1,g5209 
g560,1,g560 
I7987,7,g5912 I7906 g6194 g5958 g5975 g5997 I7987 
I7988,5,g6015 g5905 I7910 g6212 I7988 
I7989,6,g5202 g4674 g4993 g4967 g4980 I7989 
I7990,2,g4915 I7990 
g4129[OL],6,g3705 I5037 g3838 I5469 g4129 g4129[OL] 
g6593[OL],8,g6295 I8295 g6431 I8500 g6528 I8647 g6593 g6593[OL] 
g5379,5,g5111 I6816 g5150 I7035 g5379 
I6744,8,g2846 g3421 g3810 g4199 g4541 g4708 I6743 I6744 
I6745,8,g2846 g3421 g3810 g4199 g4541 g4708 I6743 I6745 
g6162,6,g5364 g5515 g5602 g5741 g5926 g6162 
g6801[OL],6,g6778 I8961 g6797 I8969 g6801 g6801[OL] 
g4426[OL],7,g3564 g3984 I5542 g4152 I5929 g4426 g4426[OL] 
g5474[OL],5,g5179 g5363 g5146 g5474 g5474[OL] 
g4439,8,g2434 g2877 I4706 g3466 g3788 g4367 I5952 g4439 
g5140[OL],8,g4452 g4155 g4752 I6672 g5042 I6798 g5140 g5140[OL] 
g3820,3,g2263 g2671 g3820 
g3287,8,g135[IL] g114[IL] g709 g1502 I3441 g2296 g2865 g3287 
I3399,8,g131[IL] g714 g128[IL] g710 g1826 g135[IL] I3398 I3399 
I3400,8,g135[IL] g131[IL] g714 g128[IL] g710 g1826 I3398 I3400 
g4227,8,g2434 g2877 I4706 g3466 g3208 g3425 g4059 g4227 
I5551,8,g2434 g2877 I4706 g3466 g3208 g3425 g4059 I5551 
g5696[OL],7,I6995 g5331 g5543 g5637 g5484 g5696 g5696[OL] 
g4499,8,g2008 g2962 I4777 g3575 g3900 g4170 I6015 g4499 
g4852[OL],7,g4384 g4447 I6318 g4712 I6564 g4852 g4852[OL] 
g3797,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3797 
g4044,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4044 
g4848[OL],7,g4359 g4436 I6296 g4702 I6552 g4848 g4848[OL] 
g3782,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g3782 
g4035,8,g1473 g1470 g1459 g2010 g2908 I4667 g3388 g4035 
g4659[OL],1,g4659[OL] 
g4659,8,g3546 g3910 I5612 g4194 I6054 g4514 I6250 g4659 
g6583[OL],6,g6444 I8531 g6539 I8617 g6583 g6583[OL] 
g6338,8,g5662 I7527 I7528 I7529 g5776 g5939 g6251 g6338 
g5668,8,g4825 I6780 g5124 g5281 I7061 g5395 g5571 g5668 
g5553,8,g5012 g4825 I6780 g5124 I6923 g5266 g5440 g5553 
g4782,7,g3502 I5328 g4022 I5713 g4262 g4623 g4782 
g4580,6,g3502 I5328 g4022 I5713 g4262 g4580 
g5402,6,g4825 I6780 g5124 I6923 g5266 g5402 
g6067,8,g5161 g4873 g5430 g5500 g5605 I7587 g5788 g6067 
g5936,1,g5936 
g5113,6,g4246 g4618 I6420 g4772 I6753 g5113 
I5692,8,g2340 g3215 g2008 g2962 I4777 g3575 g3942 I5692 
g6402[OL],6,g6109 I8056 g6322 I8220 g6402 g6402[OL] 
g5900,7,I7216 I7217 I7218 g5504 g5603 g5804 g5900 
g5371,6,g4569 g4745 I6615 g4911 g5248 g5371 
g5368,8,g4859 g4569 I6355 g4727 g5084 g5201 g4932 g5368 
g4730,7,g3330 I5153 g3914 I5615 g4195 g4565 g4730 
g4486,6,g3330 I5153 g3914 I5615 g4195 g4486 
g5658,8,g4826 g4621 g5013 g5311 g5458 I7254 g5512 g5658 
g5599,1,g5599 
g5049,6,g4188 g4560 I6330 g4716 I6685 g5049 
I5594,8,g2142 g2951 g2434 g2877 I4706 g3466 g3821 I5594 
g4144[OL],6,g3714 I5119 g3882 I5514 g4144 g4144[OL] 
g6104[OL],6,g5708 I7689 g5919 I7808 g6104 g6104[OL] 
g6941[OL],3,I9236 g6941 g6941[OL] 
g6939,8,g6928 g6930 I9220 g6933 g6935 g6936 I9230 g6939 
g5438,1,g5438 
g5224,8,I5759 I5760 I5761 g4300 g4611 g4670 g5123 g5224 
g3985,4,g3140 g3718 g2142 g3985 
g1157,3,g89 g107 g1157 
g3836,5,g2594 I4743 g3527 I5033 g3836 
g3503,4,g2435 g3122 g3132 g3503 
g1394,4,g123[IL] I2212 g1206 g1394 
g2306,5,g102 g1064 g94 g1743 g2306 
g3528,2,g3167 g3528 
g1883,7,g98 g102 g1064 g94 g1070 g1797 g1883 
g921,2,g111[IL] g921 
g1936,5,g127[IL] g1038 I2779 g1756 g1936 
g3630,2,g3167 g3630 
g3769,5,g2434 g2877 I4821 g3622 g3769 
g6740,3,g6692 g6703 g6740 
g6616,5,g6457 I8467 g6517 I8710 g6616 
g6352,5,g6095 I7865 g6143 I8110 g6352 
g2952,8,g662[IL] g1039 g658[IL] g913 g1422 I3528 g2381 g2952 
g6347,4,I7852 g6134 I8103 g6347 
g5993,8,g5060 g5318 g5388 g5541 I7404 g5649 g5872 g5993 
g1557,4,g684[IL] I2053 g1017 g1557 
g6615,5,g6457 I8476 g6520 I8707 g6615 
g4831,1,g4831 
g4528,7,g3703 g3191 g3878 I5890 g4397 I6096 g4528 
g2840,7,g658[IL] g971 I2473 g1484 I3656 g2538 g2840 
g4524,7,g3700 g3182 g3870 I5876 g4391 I6084 g4524 
g2837,7,g658[IL] g971 I2473 g1484 I3638 g2512 g2837 
g4936,3,g4827 g4828 g4936 
g4520,7,g3692 g3172 g3863 I5862 g4385 I6072 g4520 
g2829,7,g658[IL] g971 I2473 g1484 I3620 g2491 g2829 
g4515,7,g3686 g3157 g3856 I5848 g4379 I6057 g4515 
g2819,7,g658[IL] g971 I2473 g1484 I3599 g2467 g2819 
g4510,7,g3680 g3145 g3850 I5837 g4374 I6042 g4510 
g2805,7,g658[IL] g971 I2473 g1484 I3578 g2443 g2805 
g4508,7,g3670 g3135 g3842 I5831 g4370 I6036 g4508 
g2792,7,g658[IL] g971 I2473 g1484 I3556 g2416 g2792 
g4532,7,g3371 g2793 g3749 I5904 g4403 I6108 g4532 
g2904,7,g658[IL] g971 I2445 g1426 I3102 g1991 g2904 
g6926,8,g6911 g6913 g6918 g6909 g6910 g6917 g6923 g6926 
g6798,3,g6748 g6781 g6798 
g4946,3,g4830 g4833 g4946 
g4529,7,g3365 g2781 g3747 I5893 g4398 I6099 g4529 
g2892,7,g658[IL] g971 I2445 g1426 I3093 g1982 g2892 
g4525,7,g3356 g2770 g3745 I5879 g4392 I6087 g4525 
g2888,7,g658[IL] g971 I2445 g1426 I3083 g1972 g2888 
g4521,7,g3344 g2758 g3743 I5865 g4386 I6075 g4521 
g2885,7,g658[IL] g971 I2445 g1426 I3074 g1963 g2885 
g4516,7,g3334 g2746 g3739 I5851 g4380 I6060 g4516 
g2883,7,g658[IL] g971 I2445 g1426 I3065 g1954 g2883 
g6718,4,I8773 I8774 g6661 g6718 
g4511,7,g3324 g2732 g3732 I5840 g4375 I6045 g4511 
g2875,7,g658[IL] g971 I2445 g1426 I3047 g1940 g2875 
g6610,7,g6267 g6376 g6448 I8591 g6569 I8696 g6610 
g2953,1,g2953 
g5884,8,g5060 g5318 g5388 g5541 I7404 g5649 g5864 g5884 
g4323,4,g3310 g2720 g4086 g4323 
g2871,7,g658[IL] g971 I2445 g1426 I3022 g1919 g2871 
g4309,4,g3301 g2699 g4074 g4309 
g2866,7,g658[IL] g971 I2445 g1426 I3004 g1905 g2866 
g4302,4,g3293 g2685 g4068 g4302 
g2864,7,g658[IL] g971 I2445 g1426 I2982 g1887 g2864 
g6608,7,g6267 g6376 g6445 I8597 g6571 I8690 g6608 
g6606,7,g6267 g6376 g6442 I8585 g6567 I8684 g6606 
g6604,7,g6267 g6376 g6438 I8579 g6565 I8678 g6604 
g6655,7,g6267 g6376 g6435 I8573 g6563 I8761 g6655 
g6653,7,g6267 g6376 g6432 I8567 g6561 I8755 g6653 
g6651,7,g6267 g6376 g6429 I8564 g6560 I8749 g6651 
g6649,7,g6267 g6376 g6427 I8459 g6513 I8745 g6649 
g6733,7,I8773 I8774 g6661 I8828 g6706 I8891 g6733 
g6732,7,I8773 I8774 g6661 I8834 g6708 I8888 g6732 
g6904,4,I9092 g6875 I9179 g6904 
g6855,8,g6774 I8943 g6785 g6821 g6834 g6846 g6851 g6855 
g5860,6,g5309 I7039 g5381 g5563 g5634 g5860 
g5063,8,I5351 I5352 g4046 g4224 I5987 g4485 g4799 g5063 
g3511,2,g3158 g3511 
g3002,6,g634[IL] g852 g1285 I3352 g2215 g3002 
g2976,6,g598[IL] g849 g1282 I3340 g2197 g2976 
g2968,6,g567 g839 g1273 I3328 g2179 g2968 
g3517,2,g3173 g3517 
g3520,2,g3183 g3520 
g3525,2,g3192 g3525 
g3529,2,g3200 g3529 
g3531,2,g3209 g3531 
g3535,2,g3216 g3535 
g3538,2,g2588 g3538 
g4767,8,g3664 g3656 g3647 g3893 I5603 g4191 g4601 g4767 
g2293,5,g658[IL] g971 I2537 g1567 g2293 
g2085,8,g690[IL] I2165 g1123 g658[IL] g971 I2537 g1567 g2085 
g6902,4,I9095 g6876 I9173 g6902 
g6900,4,I9101 g6878 I9167 g6900 
g6898,4,I9107 g6880 I9161 g6898 
g6896,4,I9113 g6882 I9155 g6896 
g6894,4,I9119 g6884 I9149 g6894 
g6892,4,I9125 g6886 I9143 g6892 
g6891,4,I9131 g6888 I9140 g6891 
g6403[OL],6,g6113 I8061 g6325 I8223 g6403 g6403[OL] 
g5902,7,I7223 I7224 I7225 g5505 g5616 g5808 g5902 
g5373,6,g4569 g4745 I6621 g4929 g5250 g5373 
g5370,8,g4860 g4569 I6362 g4732 g5086 g5211 g4937 g5370 
g4735,7,g3330 I5153 g3914 I5622 g4202 g4577 g4735 
g4488,6,g3330 I5153 g3914 I5622 g4202 g4488 
g5661,8,g4826 g4621 g5013 g5311 g5458 I7258 g5518 g5661 
g5601,1,g5601 
g5052,6,g4189 g4561 I6340 g4720 I6692 g5052 
I5597,8,g2142 g2951 g2434 g2877 I4706 g3466 g3821 I5597 
g6500[OL],6,g6303 I8276 g6422 I8420 g6500 g6500[OL] 
g6258,8,g5060 g5318 g5388 g5546 g5688 g5753 g5899 g6258 
g6094,7,g5060 g5318 g5388 g5546 g5688 g5753 g6094 
g6508[OL],6,g6301 I8273 g6421 I8444 g6508 g6508[OL] 
g6254,8,g5060 g5318 g5388 g5546 g5688 g5731 g5897 g6254 
g6092,7,g5060 g5318 g5388 g5546 g5688 g5731 g6092 
g6586[OL],7,g6342 g6452 I8541 g6543 I8626 g6586 g6586[OL] 
g6264,8,g5557 g5672 I7548 I7549 I7550 g5779 g5948 g6264 
g5675,8,g4825 I6780 g5124 g5281 I7073 g5407 g5574 g5675 
g5016,2,g4789 g5016 
g4632,6,g3502 I5328 g4022 I5736 g4281 g4632 
g4592,7,g3147 g3502 I5328 g4022 I5736 g4281 g4592 
g5448,6,g4825 I6780 g5124 I6937 g5278 g5448 
g5414,6,g4825 I6780 g5124 I6937 g5278 g5414 
g6076,8,g5161 g4873 g5430 g5500 g5605 I7596 g5797 g6076 
g5942,1,g5942 
g5117,6,g4252 g4622 I6434 g4780 I6763 g5117 
I5708,8,g2340 g3215 g2008 g2962 I4777 g3575 g3942 I5708 
g4146[OL],6,g3242 I5030 g3835 I5520 g4146 g4146[OL] 
g4143[OL],6,g3710 I5109 g3876 I5511 g4143 g4143[OL] 
g6720[OL],4,g6696 I8854 g6720 g6720[OL] 
I8806,8,g6167 I8159 g6365 g6487 g6576 g6645 g6686 I8806 
g6259,8,g5060 g5318 g5467 g5536 g5631 g5824 g6044 g6259 
g6231,8,g5060 g5318 g5467 g5536 g5631 g5824 g6044 g6231 
g6585[OL],6,g6450 I8538 g6542 I8623 g6585 g6585[OL] 
g6341,8,g5669 I7541 I7542 I7543 g5778 g5944 g6261 g6341 
g5673,8,g4825 I6780 g5124 g5281 I7069 g5403 g5573 g5673 
g5556,8,g5015 g4825 I6780 g5124 I6933 g5274 g5445 g5556 
g4787,8,g2937 g3502 I5328 g4022 I5728 g4273 g4628 g4787 
g4588,6,g3502 I5328 g4022 I5728 g4273 g4588 
g5410,6,g4825 I6780 g5124 I6933 g5274 g5410 
g6074,8,g5161 g4873 g5430 g5500 g5605 I7593 g5794 g6074 
g5940,1,g5940 
g5115,6,g4251 g4620 I6430 g4778 I6759 g5115 
I5705,8,g2340 g3215 g2008 g2962 I4777 g3575 g3942 I5705 
