CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
g6978,6,g4826 g5548 g6125 g6543 II12717 g6978 
g7780[OL],8,g7186 II13577 g7440 II14015 g7712 II14211 g7780 g7780[OL] 
g6600,7,g4826 II9745 II9746 II9747 g5239 g6055 g6600 
g5443,7,g1549[IL] g1251[IL] g1922 g2810 g4202 g4935 g5443 
g7044,5,g4826 g5548 g6125 g6543 g7044 
g5181[OL],6,g4263 II9271 g4909 II9669 g5181 g5181[OL] 
g3260,7,g1432[IL] g1439[IL] g1728 g1443[IL] II6326 g2490 g3260 
g5182[OL],6,g4284 II9132 g4803 II9672 g5182 g5182[OL] 
g3314,8,g1435[IL] g2360 g1439[IL] g1732 II6916 II6917 II6918 g3314 
g5183[OL],7,g3221 g4236 II9142 g4807 II9675 g5183 g5183[OL] 
II6877,7,g1432[IL] g1967 g1435[IL] g1439[IL] g1910 II6876 II6877 
II6878,7,g1435[IL] g1439[IL] g1910 g1432[IL] g1967 II6876 II6878 
g4667[OL],1,g4667[OL] 
g4667,8,g1252[IL] g1959 II6728 g2976 II8094 g4195 II8916 g4667 
g5184[OL],6,g4264 II9145 g4808 II9678 g5184 g5184[OL] 
g3315,8,g1432[IL] g1439[IL] g1728 g33[IL] II6923 II6924 II6925 g3315 
g5746[OL],1,g5746[OL] 
g5746,8,II8151 II8152 g4237 g4812 II9935 g5523 II10295 g5746 
II8150,8,g1432[IL] g1439[IL] g1728 g33[IL] g2015 g3229 g38[IL] II8150 
g4669[OL],2,g4669 g4669[OL] 
II8922,8,g1454[IL] g1450[IL] g1838 g1444[IL] g3429 II8140 g4229 II8922 
g5185[OL],4,g4811 II9681 g5185 g5185[OL] 
II9158,8,g1454[IL] g1450[IL] g1714 g1459[IL] g3233 g1444[IL] g4256 II9158 
g5186[OL],6,g4272 II9162 g4813 II9684 g5186 g5186[OL] 
g3286,8,g1444[IL] g2105 g1450[IL] g1838 II6904 II6905 II6906 g3286 
g5187[OL],7,g3358 g4299 II9177 g4822 II9687 g5187 g5187[OL] 
II6940,7,g1454[IL] g2161 g1444[IL] g1450[IL] g2051 II6939 II6940 
II6941,7,g1444[IL] g1450[IL] g2051 g1454[IL] g2161 II6939 II6941 
g3863[OL],7,g1260[IL] g2528 II6887 g3230 II7392 g3863 g3863[OL] 
g4668[OL],2,g4668 g4668[OL] 
II8919,8,g1444[IL] g1450[IL] g1838 g1454[IL] g3237 II8097 g4196 II8919 
g7104[OL],8,g5529 g5836 g6664 II12652 g6947 II12900 g7104 g7104[OL] 
g8223[OL],7,g7421 g7566 II14231 g7792 II14448 g8223 g8223[OL] 
gbuf31[OL],3,g966[IL] gbuf31 gbuf31[OL] 
g7764[OL],7,g7191 g7406 II13779 g7533 II14163 g7764 g7764[OL] 
gbuf32[OL],3,g963[IL] gbuf32 gbuf32[OL] 
g5171[OL],1,g5171[OL] 
g5171,8,g1034[IL] g1789 g3591 g4197 II8952 g4685 II9639 g5171 
g2653[OL],6,g979[IL] II5616 g1774 II6443 g2653 g2653[OL] 
g8672[OL],2,g8672 g8672[OL] 
II14810,8,g7363 g7411 g7537 II14305 g8012 II14637 g8481 II14810 
g7136,6,g1872 g5335 g6198 g6745 g6953 g7136 
g4057,5,g973[IL] g1597 g2768 II7832 g4057 
g6903,6,g1872 g5335 g6198 g6745 II12582 g6903 
g8864[OL],1,g8864[OL] 
g8864,8,g7575 g7827 II14603 g8381 II14925 g8753 II15178 g8864 
g7323,7,g5335 g6198 g6639 g1872 g7071 g7171 g7323 
g4065,5,g976[IL] g1600 g2781 II7838 g4065 
g7142,7,g5335 g6198 g6639 g1872 g7071 II13012 g7142 
g7173,8,g1872 g5335 g6198 g6745 g5529 g6028 g6980 g7173 
g9133[OL],1,g9133[OL] 
g9133,8,g8903 g8976 II15635 g9081 II15756 g9126 II15773 g9133 
II15315,8,g7421 g7566 II14311 g8016 II14695 g8619 g8738 II15315 
g3338,4,g979[IL] II5781 g1901 g3338 
g6588,3,g5529 g5836 g6588 
g7515[OL],5,II13570 g7437 II13725 g7515 g7515[OL] 
g7198,8,g5483 g5529 II10702 g6083 g6589 g6949 II13126 g7198 
g4740,8,g985[IL] g2242 g990[IL] g995[IL] g2295 g3790 g4275 g4740 
g4098,6,g985[IL] g990[IL] g995[IL] g2295 g3790 g4098 
g7516[OL],6,g7205 II13574 g7439 II13728 g7516 g7516[OL] 
II13131,8,g4743 g5511 g5529 II10702 g6083 g6595 g6951 II13131 
g3518,8,g990[IL] g2275 g985[IL] g2242 II6996 II6997 II6998 g3518 
g4286,6,g985[IL] g990[IL] g995[IL] g2295 g3790 g4286 
g4109,6,g990[IL] g985[IL] g995[IL] g2295 g3790 g4109 
g7517[OL],7,II13140 g7208 II13580 g7441 II13731 g7517 g7517[OL] 
g6954,8,g3525 g4744 g5518 g5529 II10702 g6083 g6601 g6954 
II7010,7,g995[IL] g2295 g985[IL] g990[IL] g2333 II7009 II7010 
II7011,7,g985[IL] g990[IL] g2333 g995[IL] g2295 II7009 II7011 
g4296,6,g985[IL] g990[IL] g995[IL] g2295 g3790 g4296 
g4118,6,g995[IL] g985[IL] g990[IL] g2295 g3790 g4118 
g7105[OL],1,g7105[OL] 
g7105,8,g5529 II10555 g5868 g6643 II12586 g6905 II12903 g7105 
gbuf33[OL],3,g1004[IL] gbuf33 gbuf33[OL] 
gbuf34[OL],3,g1005[IL] gbuf34 gbuf34[OL] 
g8865[OL],3,II15181 g8865 g8865[OL] 
g8734,8,g7191 g7406 g7421 g7566 g8009 g8629 II14904 g8734 
g8867[OL],4,g8682 II15187 g8867 g8867[OL] 
II14844,8,g7191 g7406 g7421 g7566 II14219 g7784 g8641 II14844 
g6851[OL],8,g5529 II10475 g5814 II11591 g6446 II12424 g6851 g6851[OL] 
gbuf35[OL],3,g1012[IL] gbuf35 gbuf35[OL] 
gbuf36[OL],3,g1014[IL] gbuf36 gbuf36[OL] 
g2654[OL],6,g168[IL] II5682 g1812 II6446 g2654 g2654[OL] 
g8869[OL],1,g8869[OL] 
g8869,8,g7599 g7832 II14614 g8406 II14964 g8774 II15193 g8869 
g5343,2,g4690 g5343 
g4081,8,g1018[IL] g1889 g1021[IL] g1025[IL] g1690 g2827 II7870 g4081 
g3078,4,g1029[IL] II5471 g1603 g3078 
g2862,5,g1029[IL] II5471 g1603 II6578 g2862 
g7450,8,g5529 g6090 g6131 g6565 II12725 g6984 g7195 g7450 
g4226,4,g1034[IL] g1789 g3591 g4226 
g8870[OL],1,g8870[OL] 
g8870,8,g7601 g7833 II14623 g8442 II14974 g8778 II15196 g8870 
g6461,7,g4219 g4691 II9819 g5344 g5767 II11607 g6461 
II8120,7,g1021[IL] g1904 g1018[IL] g1889 g3220 II8119 II8120 
II8121,7,g1018[IL] g1889 g3220 g1021[IL] g1904 II8119 II8121 
g3079,4,g1029[IL] II5471 g1603 g3079 
g8871[OL],1,g8871[OL] 
g8871,8,g7610 g7837 II14643 g8510 II14996 g8792 II15199 g8871 
g6470,8,II8165 II8166 g4243 g4702 II9840 g5395 g5817 g6470 
II8164,8,g1025[IL] g1943 g1018[IL] g1889 g1021[IL] g1904 g3231 II8164 
g3091,4,g1029[IL] II5471 g1603 g3091 
g2934,5,g1029[IL] II5471 g1603 II6676 g2934 
g9034[OL],6,g8911 II15433 g8977 II15516 g9034 g9034[OL] 
g8798,5,g7421 g7566 g8128 g8644 g8798 
g4146,7,g1021[IL] g1025[IL] g1018[IL] g1889 g3225 II8011 g4146 
g6910,8,g5529 II10475 g5814 g5453 g5335 g6109 g6559 g6910 
g1011,3,g1016 II5413 g1011 
g1837,2,g1007[IL] g1837 
g7688,3,g7191 g7406 g7688 
g8957[OL],2,g8957 g8957[OL] 
II15385,8,g7421 g7566 g8128 g8635 g8801 II15218 g8880 II15385 
g7518[OL],3,II13734 g7518 g7518[OL] 
g7422,8,g5529 g6131 g6565 II12725 g6984 g7209 II13541 g7422 
g6852[OL],2,g6852 g6852[OL] 
II12427,8,g4747 II9785 g5267 II10643 g6036 II11725 g6553 II12427 
g3984,6,g1176[IL] g2403 g1081[IL] g1945 g3085 g3984 
g2912,4,g1080 g1081[IL] g1945 g2912 
gbuf37[OL],3,g1081[IL] gbuf37 gbuf37[OL] 
gbuf38[OL],3,g1156[IL] gbuf38 gbuf38[OL] 
gbuf39[OL],3,g1157[IL] gbuf39 gbuf39[OL] 
gbuf40[OL],3,g1159[IL] gbuf40 gbuf40[OL] 
g7106[OL],4,g6918 II12906 g7106 g7106[OL] 
II12609,8,g4712 g5549 g6118 II11757 II11758 II11759 g6571 II12609 
g1758,2,g1084[IL] g1758 
g2935,5,g1084[IL] II5475 g1612 g1077[IL] g2935 
g1179[IL],1,g1179[IL] 
g4276,7,g1158[IL] II5933 g2216 g652[IL] g1566 g2618 g4276 
g1612[OL],4,g1084[IL] II5475 g1612 g1612[OL] 
gbuf41[OL],3,g1146[IL] gbuf41 gbuf41[OL] 
gbuf42[OL],3,g1147[IL] gbuf42 gbuf42[OL] 
g6853[OL],1,g6853[OL] 
g6853,8,g5140 g5624 II11132 g6279 II11569 g6432 II12430 g6853 
g4333,6,g1087[IL] g1148[IL] II5478 g1616 g2782 g4333 
g3509,6,g1087[IL] g1637 g1148[IL] II5478 g1616 g3509 
g2794,4,g1097[IL] II5914 g2185 g2794 
g6854[OL],2,g6854 g6854[OL] 
II12433,8,g3081 g4870 g5441 II10770 g6135 II11890 g6632 II12433 
g4154,6,g1098[IL] g1148[IL] II5478 g1616 g3495 g4154 
g1682,6,g1087[IL] g1098[IL] II5519 II5520 II5521 g1682 
g3497,4,g1097[IL] II5914 g2185 g3497 
g6855[OL],2,g6855 g6855[OL] 
II12436,8,g4167 g4876 g5452 II10786 g6141 II11897 g6635 II12436 
g4159,6,g1102[IL] g1148[IL] II5478 g1616 g3498 g4159 
g2783,8,g1098[IL] g1087[IL] g1919 g1102[IL] II6522 II6523 II6524 g2783 
g3499,4,g1097[IL] II5914 g2185 g3499 
g7107[OL],2,g7107 g7107[OL] 
II12909,8,g3893 g4797 g5561 g6058 g6602 II12806 g7046 II12909 
g4168,6,g1106[IL] g1148[IL] II5478 g1616 g3500 g4168 
II7453,8,g1102[IL] g1098[IL] g1087[IL] g1919 g3226 g1106[IL] II7452 II7453 
II7454,8,g1106[IL] g1102[IL] g1098[IL] g1087[IL] g1919 g3226 II7452 II7454 
g3501,4,g1097[IL] II5914 g2185 g3501 
g3092,5,g1097[IL] II5914 g2185 II6826 g3092 
g7299[OL],5,II13199 g7247 II13329 g7299 g7299[OL] 
g7025,8,II8955 II8956 II8957 g4686 g5458 g6144 g6541 g7025 
g4175,6,g1110[IL] g1148[IL] II5478 g1616 g3502 g4175 
g4246,7,g1106[IL] g1102[IL] g1098[IL] g1087[IL] g1919 g3226 g4246 
g3510,4,g1097[IL] II5914 g2185 g3510 
g3095,5,g1097[IL] II5914 g2185 II6831 g3095 
g7521[OL],6,g7227 II13610 g7454 II13743 g7521 g7521[OL] 
g6992,8,g4832 II9767 II9768 II9769 g5257 g6061 g6610 g6992 
g4180,6,g1114[IL] g1148[IL] II5478 g1616 g3511 g4180 
g3519,4,g1097[IL] II5914 g2185 g3519 
g3128,5,g1097[IL] II5914 g2185 II6839 g3128 
g7766[OL],7,g7192 g7443 II14022 g7715 II14169 g7766 g7766[OL] 
g7026,8,g4832 g5552 II10359 II10360 II10361 g5762 g6554 g7026 
g4186,6,g1118[IL] g1148[IL] II5478 g1616 g3520 g4186 
g3526,4,g1097[IL] II5914 g2185 g3526 
g3158,5,g1097[IL] II5914 g2185 II6853 g3158 
g8225[OL],8,g7230 g7419 g7697 II14410 g8177 II14454 g8225 g8225[OL] 
g4190,6,g1122[IL] g1148[IL] II5478 g1616 g3527 g4190 
g6995,8,g4832 g5552 g5894 II11574 II11575 II11576 g6435 g6995 
g3530,4,g1097[IL] II5914 g2185 g3530 
g3187,5,g1097[IL] II5914 g2185 II6860 g3187 
g8674[OL],1,g8674[OL] 
g8674,8,g7193 g7445 g7632 g8155 II14732 g8642 II14816 g8674 
g4192,6,g1126[IL] g1148[IL] II5478 g1616 g3531 g4192 
g6911,8,g4832 g5552 g5894 g6582 II12596 II12597 II12598 g6911 
g3548,4,g1097[IL] II5914 g2185 g3548 
g3219,5,g1097[IL] II5914 g2185 II6872 g3219 
g8874[OL],3,II15208 g8874 g8874[OL] 
g8810,8,g7144 g7417 g7690 g8076 II14722 g8638 II15068 g8810 
g4181,6,g1142[IL] g1148[IL] II5478 g1616 g3512 g4181 
II13017,7,g4832 g5552 g5894 g6582 g6941 II13016 II13017 
II13018,7,g4832 g5552 g5894 g6582 g6941 II13016 II13018 
g3521,4,g1097[IL] II5914 g2185 g3521 
g7526[OL],3,II13758 g7526 g7526[OL] 
g7414,8,g4832 g5552 g5894 g6582 g6941 g7217 II13527 g7414 
gbuf43[OL],3,g1173[IL] gbuf43 gbuf43[OL] 
gbuf44[OL],3,g1170[IL] gbuf44 gbuf44[OL] 
gbuf45[OL],3,g1167[IL] gbuf45 gbuf45[OL] 
g7767[OL],4,g7545 II14172 g7767 g7767[OL] 
II13819,8,g4832 g5552 g5894 g6582 g6941 g7217 g7426 II13819 
II13553,4,g1166[IL] g1167[IL] g1170[IL] II13553 
g6856[OL],1,g6856[OL] 
g6856,8,g4699 g5708 II10773 g6136 II11740 g6566 II12439 g6856 
g2889,5,g1084[IL] II5475 g1612 g1077[IL] g2889 
g1557,3,g1176[IL] II5432 g1557 
gbuf46[OL],3,g1153[IL] gbuf46 gbuf46[OL] 
gbuf47[OL],3,g1154[IL] gbuf47 gbuf47[OL] 
gbuf48[OL],3,g1155[IL] gbuf48 gbuf48[OL] 
gbuf49[OL],3,g1185[IL] gbuf49 gbuf49[OL] 
g7520[OL],6,g7148 II13506 g7364 II13740 g7520 g7520[OL] 
II13028,8,g5309 g6268 g5700 g6440 g4938 g5311 g7087 II13028 
g4969,8,g1251[IL] g1922 g2810 g4362 g1158[IL] II5933 g2216 g4969 
g1638,2,g1092[IL] g1638 
II9310,8,g1158[IL] II5933 g2216 g1073[IL] g1611 g2655 g4268 II9310 
g7522[OL],6,g7267 II13365 g7311 II13746 g7522 g7522[OL] 
II13241,8,g5717 g6157 g5583 g6705 g4938 g5723 g7030 II13241 
g1775,6,g1092[IL] g1130[IL] II5619 II5620 II5621 g1775 
g7523[OL],6,g7268 II13369 g7313 II13749 g7523 g7523[OL] 
II13244,8,g5724 g6162 g5588 g6716 g4938 g5190 g7033 II13244 
g3028,8,g1130[IL] g1092[IL] g2386 g1134[IL] II6774 II6775 II6776 g3028 
g7524[OL],7,II13250 g7270 II13373 g7315 II13752 g7524 g7524[OL] 
g7036,8,g5191 g6168 g4110 g5593 g6728 g4938 g5197 g7036 
II7938,8,g1134[IL] g1130[IL] g1092[IL] g2386 g3614 g1138[IL] II7937 II7938 
II7939,8,g1138[IL] g1134[IL] g1130[IL] g1092[IL] g2386 g3614 II7937 II7939 
g7525[OL],8,g7041 II13261 g7275 II13383 g7317 II13755 g7525 g7525[OL] 
g6734,8,g5198 g6176 II9069 II9070 II9071 g4745 g5599 g6734 
g1149[IL],1,g1149[IL] 
g4400,7,g1138[IL] g1134[IL] g1130[IL] g1092[IL] g2386 g3614 g4400 
g5206,2,g4938 g5206 
g7519[OL],1,g7519[OL] 
g7519,8,g6580 g6966 II13152 g7216 II13595 g7446 II13737 g7519 
g6039,2,g5574 g6039 
g1037[IL],1,g1037[IL] 
g6041,6,g5096 II9691 II9692 II9693 g5189 g6041 
g5580,2,g4938 g5580 
g7765[OL],1,g7765[OL] 
g7765,8,g7016 g7177 II13559 g7432 II13997 g7702 II14166 g7765 
g6042,2,g5581 g6042 
g1041[IL],1,g1041[IL] 
g6487,7,g5096 g5484 II10313 II10314 II10315 g5750 g6487 
g5586,2,g4938 g5586 
g8224[OL],1,g8224[OL] 
g8224,8,g7222 g7415 II13979 g7686 II14397 g8172 II14451 g8224 
g6049,2,g5597 g6049 
g1045[IL],1,g1045[IL] 
g6971,8,g5096 g5484 g5984 II11549 II11550 II11551 g6424 g6971 
g5603,2,g4938 g5603 
g8673[OL],2,g8673 g8673[OL] 
II14813,8,g7182 g7435 g7605 II14388 g8152 II14728 g8640 II14813 
g6052,2,g5604 g6052 
g1049[IL],1,g1049[IL] 
g6902,8,g5096 g5484 g5984 g6574 II12575 II12576 II12577 g6902 
g5607,2,g4938 g5607 
g8873[OL],3,II15205 g8873 g8873[OL] 
g8809,8,g7140 g7416 g7687 g8068 II14718 g8636 II15065 g8809 
g6053,2,g5608 g6053 
g1053[IL],1,g1053[IL] 
II13003,7,g5096 g5484 g5984 g6574 g7010 II13002 II13003 
II13004,7,g5096 g5484 g5984 g6574 g7010 II13002 II13004 
g5610,2,g4938 g5610 
g8959[OL],3,II15391 g8959 g8959[OL] 
g8917,8,g7325 g7607 g8154 g8607 II15014 g8802 II15337 g8917 
g6054,2,g5611 g6054 
g1057[IL],1,g1057[IL] 
II13396,8,g5096 g5484 g5984 g6574 g7010 g7212 II13395 II13396 
II13397,8,g5096 g5484 g5984 g6574 g7010 g7212 II13395 II13397 
g5616,2,g4938 g5616 
g9035[OL],5,II15481 g9019 II15519 g9035 g9035[OL] 
g8913,8,II13801 II13802 g7540 g8071 g8637 g8793 II15329 g8913 
g6057,2,g5617 g6057 
g1061[IL],1,g1061[IL] 
II13800,8,g5096 g5484 g5984 g6574 g7010 g7212 g7429 II13800 
g5622,2,g4938 g5622 
g9117[OL],6,g9017 II15641 g9083 II15741 g9117 g9117[OL] 
II15475,8,II14244 II14245 II14246 g7828 g8609 g8804 g8901 II15475 
g6060,2,g5623 g6060 
g1065[IL],1,g1065[IL] 
g7683,8,g5096 g5484 g5984 g6574 g7010 g7212 g7429 g7683 
g5631,2,g4938 g5631 
g9134[OL],7,II15638 g9082 II15759 g9127 II15776 g9134 g9134[OL] 
g8978,8,g8147 II14472 II14473 II14474 g8231 g8764 g8909 g8978 
g6043,2,g5582 g6043 
g1069[IL],1,g1069[IL] 
g5587,2,g4938 g5587 
g9145[OL],8,g9080 II15753 g9125 II15784 g9140 II15791 g9145 g9145[OL] 
g9011,8,g8147 g8660 II14837 II14838 II14839 g8681 g8892 g9011 
g6046,2,g5592 g6046 
g5598,2,g4938 g5598 
g2655[OL],4,g1073[IL] g1611 g2655 g2655[OL] 
gbuf50[OL],3,g1163[IL] gbuf50 gbuf50[OL] 
gbuf51[OL],3,g1160[IL] gbuf51 gbuf51[OL] 
gbuf52[OL],3,g1182[IL] gbuf52 gbuf52[OL] 
gbuf53[OL],3,g1186[IL] gbuf53 gbuf53[OL] 
g5172[OL],6,g4374 II9103 g4788 II9642 g5172 g5172[OL] 
II8363,6,g1073[IL] g1611 g2655 g1163[IL] g1160[IL] II8363 
g6774[OL],8,g5396 II10552 g5847 II11622 g6468 II12193 g6774 g6774[OL] 
g6775[OL],8,g5402 II10565 g5874 II11627 g6471 II12196 g6775 g6775[OL] 
g6776[OL],8,g5417 II10569 g5897 II11633 g6475 II12199 g6776 g6776[OL] 
g6777[OL],8,g5426 II10574 g5918 II11641 g6481 II12202 g6777 g6777[OL] 
g6778[OL],8,g5433 II10579 g5939 II11652 g6488 II12205 g6778 g6778[OL] 
g6779[OL],8,g5437 II10582 g5956 II11662 g6496 II12208 g6779 g6779[OL] 
g6780[OL],8,g5439 II10587 g5971 II11672 g6502 II12211 g6780 g6780[OL] 
g6781[OL],8,g5444 II10592 g5988 II11683 g6507 II12214 g6781 g6781[OL] 
g7733[OL],5,II14019 g7714 II14070 g7733 g7733[OL] 
g7509[OL],6,g7152 II13537 g7420 II13707 g7509 g7509[OL] 
g7734[OL],7,g7258 g7499 II13956 g7627 II14073 g7734 g7734[OL] 
II13220,4,g5427 g6258 g5418 II13220 
g5115,8,g46[IL] II6291 g2453 g3643 II8261 g4300 II9505 g5115 
g4598[OL],2,g4598 g4598[OL] 
II8709,8,g65[IL] g1556 g58[IL] g2510 g3706 II8084 g4191 II8709 
g3832[OL],7,g158[IL] g1726 II6711 g2961 II7299 g3832 g3832[OL] 
gbuf54[OL],3,g199[IL] gbuf54 gbuf54[OL] 
gbuf55[OL],3,g200[IL] gbuf55 gbuf55[OL] 
gbuf56[OL],3,g201[IL] gbuf56 gbuf56[OL] 
g3831[OL],8,g1194[IL] II5831 g1970 II6643 g2915 II7296 g3831 g3831[OL] 
g5731[OL],7,g4072 g4711 II9788 g5268 II10250 g5731 g5731[OL] 
g190[IL],1,g190[IL] 
g2995,8,g195[IL] g1194[IL] II5831 g1970 II6739 II6740 II6741 g2995 
g5159[OL],2,g5159 g5159[OL] 
II9603,8,g196[IL] II5908 g2183 g2826 g4489 II9021 g4719 II9603 
g3830[OL],8,g1198[IL] II5839 g1983 II6703 g2955 II7293 g3830 g3830[OL] 
g5730[OL],7,g4055 g4720 II9782 g5266 II10247 g5730 g5730[OL] 
g3012,8,g186[IL] g1198[IL] II5839 g1983 II6757 II6758 II6759 g3012 
g5158[OL],2,g5158 g5158[OL] 
II9600,8,g187[IL] II5960 g2233 g2878 g4537 II8989 g4698 II9600 
g3835[OL],8,g1202[IL] II5852 g2016 II6800 g3074 II7308 g3835 g3835[OL] 
g5732[OL],7,g3986 g4705 II9752 g5240 II10253 g5732 g5732[OL] 
g3129,8,g205[IL] g1202[IL] II5852 g2016 II6842 II6843 II6844 g3129 
g5160[OL],2,g5160 g5160[OL] 
II9606,8,g202[IL] II6000 g2265 g2891 g4553 II8962 g4687 II9606 
g3834[OL],8,g1206[IL] II5865 g2052 II6784 g3048 II7305 g3834 g3834[OL] 
g5733[OL],7,g4179 g4728 II9845 g5401 II10256 g5733 g5733[OL] 
g3083,8,g210[IL] g1206[IL] II5865 g2052 II6813 II6814 II6815 g3083 
g5161[OL],2,g5161 g5161[OL] 
II9609,8,g207[IL] II6039 g2285 g2902 g4566 II9089 g4780 II9609 
g7735[OL],3,II14076 g7735 g7735[OL] 
g7577,8,g6394 g6919 II12948 g7120 II13457 g7347 II13876 g7577 
g6771,8,II8400 II8401 g4403 g4968 II9918 g5494 g6004 g6771 
g7736[OL],3,II14079 g7736 g7736[OL] 
g7579,8,g6399 g6920 II12958 g7122 II13466 g7350 II13882 g7579 
g6395,8,II8400 II8401 g4403 g4968 II9918 g5494 g6007 g6395 
g7738[OL],3,II14085 g7738 g7738[OL] 
g7583,8,g6405 g6924 II12965 g7125 II13475 g7353 II13894 g7583 
g6400,8,II8400 II8401 g4403 g4968 II9918 g5494 g6011 g6400 
g7737[OL],3,II14082 g7737 g7737[OL] 
g7539,8,g6641 g7088 II13203 g7251 II13682 g7502 II13797 g7539 
g6638,8,II8400 II8401 g4403 g4968 II9918 g5494 g5755 g6638 
g7739[OL],2,g7739 g7739[OL] 
II14088,8,g6411 g6926 g7128 II13484 g7356 II13900 g7585 II14088 
g6406,8,II8400 II8401 g4403 g4968 II9918 g5494 g6018 g6406 
g3047,4,g172[IL] II5577 g1736 g3047 
g7740[OL],3,II14091 g7740 g7740[OL] 
g7589,8,g6418 g6929 II12980 g7132 II13493 g7359 II13912 g7589 
g6412,8,II8400 II8401 g4403 g4968 II9918 g5494 g6024 g6412 
g7741[OL],3,II14094 g7741 g7741[OL] 
g7593,8,g6428 g6933 II12993 g7137 II13509 g7365 II13924 g7593 
g6419,8,II8400 II8401 g4403 g4968 II9918 g5494 g6032 g6419 
g7742[OL],3,II14097 g7742 g7742[OL] 
g7595,8,g6431 g6935 II13009 g7141 II13518 g7405 II13930 g7595 
g6429,8,II8400 II8401 g4403 g4968 II9918 g5494 g6035 g6429 
g6309[OL],6,g5453 II10418 g5793 II11254 g6309 g6309[OL] 
g6310[OL],6,g5335 II10448 g5805 II11257 g6310 g6310[OL] 
g4599[OL],8,g1034[IL] g1789 g3591 II7752 g4007 II8712 g4599 g4599[OL] 
g6794[OL],8,g5433 II10579 g5939 II11562 g6427 II12253 g6794 g6794[OL] 
gbuf57[OL],3,g92[IL] gbuf57 gbuf57[OL] 
g5145[OL],2,g5145 g5145[OL] 
II9561,8,g89[IL] II5954 g2231 g2876 g4535 II8980 g4695 II9561 
g6782[OL],8,g5426 II10574 g5918 II11887 g6631 II12217 g6782 g6782[OL] 
gbuf58[OL],3,g94[IL] gbuf58 gbuf58[OL] 
g5146[OL],2,g5146 g5146[OL] 
II9564,8,g95[IL] II6078 g2307 g2913 g4576 II8998 g4703 II9564 
g6783[OL],8,g5417 II10569 g5897 II11917 g6645 II12220 g6783 g6783[OL] 
gbuf59[OL],3,g99[IL] gbuf59 gbuf59[OL] 
g5157[OL],2,g5157 g5157[OL] 
II9597,8,g100[IL] II6267 g2393 g2969 g3881 II9050 g4738 II9597 
g6784[OL],8,g5402 II10565 g5874 II11945 g6655 II12223 g6784 g6784[OL] 
gbuf60[OL],3,g104[IL] gbuf60 gbuf60[OL] 
g5147[OL],2,g5147 g5147[OL] 
II9567,8,g105[IL] II6217 g2373 g2953 g3871 II8974 g4693 II9567 
g6785[OL],8,g5396 II10552 g5847 II11900 g6636 II12226 g6785 g6785[OL] 
gbuf61[OL],3,g109[IL] gbuf61 gbuf61[OL] 
g5148[OL],2,g5148 g5148[OL] 
II9570,8,g110[IL] II5957 g2232 g2877 g4536 II8983 g4696 II9570 
g6786[OL],8,g5444 II10592 g5988 II11955 g6659 II12229 g6786 g6786[OL] 
g5153[OL],2,g5153 g5153[OL] 
II9585,8,g114[IL] II5997 g2264 g2890 g4552 II8986 g4697 II9585 
g6787[OL],8,g5439 II10587 g5971 II11964 g6662 II12232 g6787 g6787[OL] 
g5154[OL],2,g5154 g5154[OL] 
II9588,8,g118[IL] II6081 g2308 g2914 g4577 II9001 g4704 II9588 
g6788[OL],8,g5437 II10582 g5956 II11894 g6634 II12235 g6788 g6788[OL] 
g5155[OL],2,g5155 g5155[OL] 
II9591,8,g122[IL] II6154 g2346 g2937 g4591 II9009 g4710 II9591 
g6789[OL],8,g5433 II10579 g5939 II11903 g6637 II12238 g6789 g6789[OL] 
g5156[OL],2,g5156 g5156[OL] 
II9594,8,g126[IL] II6220 g2374 g2954 g3872 II9018 g4718 II9594 
g6790[OL],8,g5426 II10574 g5918 II11908 g6640 II12241 g6790 g6790[OL] 
g5149[OL],2,g5149 g5149[OL] 
II9573,8,g130[IL] II6036 g2284 g2901 g4565 II8994 g4701 II9573 
g6791[OL],8,g5417 II10569 g5897 II11912 g6642 II12244 g6791 g6791[OL] 
g5150[OL],2,g5150 g5150[OL] 
II9576,8,g134[IL] II6115 g2324 g2925 g4585 II9005 g4706 II9576 
g6792[OL],8,g5402 II10565 g5874 II11920 g6646 II12247 g6792 g6792[OL] 
g5151[OL],2,g5151 g5151[OL] 
II9579,8,g138[IL] II6186 g2362 g2943 g3864 II9014 g4713 II9579 
g6793[OL],8,g5396 II10552 g5847 II11933 g6651 II12250 g6793 g6793[OL] 
g5152[OL],2,g5152 g5152[OL] 
II9582,8,g142[IL] II6245 g2381 g2960 g3877 II8977 g4694 II9582 
g3836[OL],8,g1194[IL] II5831 g1970 II6597 g2879 II7311 g3836 g3836[OL] 
gbuf62[OL],3,g287[IL] gbuf62 gbuf62[OL] 
g9087[OL],7,g8919 g8979 II15562 g9056 II15651 g9087 g9087[OL] 
g4567,5,g237[IL] II6042 g2286 g2903 g4567 
g8743,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8743 
g8813,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8813 
g9088[OL],7,g8920 g8980 II15565 g9057 II15654 g9088 g9088[OL] 
g4578,5,g240[IL] II6084 g2309 g2917 g4578 
g8746,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8746 
g8815,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8815 
