NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
g6325[OL],N,Y,1,13,8,g6325[OL] g6325 II11302 g5796 II10427 g5210 g5045 g3961 
II7592,N,N,1,3,4,II7592 g2712 g2039 g1228[IL] 
g3931,N,N,1,4,5,g3931 II7592 g2712 g2039 g1228[IL] 
II8760,N,N,1,5,6,II8760 g3931 II7592 g2712 g2039 g1228[IL] 
g4615,N,N,1,6,7,g4615 II8760 g3931 II7592 g2712 g2039 g1228[IL] 
g4615[OL],N,Y,1,7,8,g4615[OL] g4615 II8760 g3931 II7592 g2712 g2039 g1228[IL] 
g294[IL],Y,N,0,0,1,g294[IL] 
g3974,N,N,1,3,5,g3974 g3131 g1749 g371[IL] g368[IL] 
g5063,N,N,1,4,7,g5063 g3974 g3131 g1749 g371[IL] g368[IL] g294[IL] 
g4392,N,N,1,3,6,g4392 g3131 g1749 g371[IL] g368[IL] g303[IL] 
g5217,N,N,1,5,8,g5217 g5063 g3974 g3131 g1749 g371[IL] g4392 g368[IL] 
II10454,N,N,1,8,8,II10454 g5217 g5063 g3974 g3131 g1749 g371[IL] g4392 
g5807,N,N,1,9,8,g5807 II10454 g5217 g5063 g3974 g3131 g1749 g371[IL] 
II11305,N,N,1,11,8,II11305 g5807 II10454 g5217 g5063 g3974 g3131 g1749 
g6326,N,N,1,12,8,g6326 II11305 g5807 II10454 g5217 g5063 g3974 g3131 
g6326[OL],N,Y,1,13,8,g6326[OL] g6326 II11305 g5807 II10454 g5217 g5063 g3974 
II7640,N,N,1,3,4,II7640 g3062 g2100 g1227[IL] 
g3947,N,N,1,4,5,g3947 II7640 g3062 g2100 g1227[IL] 
II8763,N,N,1,5,6,II8763 g3947 II7640 g3062 g2100 g1227[IL] 
g4616,N,N,1,6,7,g4616 II8763 g3947 II7640 g3062 g2100 g1227[IL] 
g4616[OL],N,Y,1,7,8,g4616[OL] g4616 II8763 g3947 II7640 g3062 g2100 g1227[IL] 
g295[IL],Y,N,0,0,1,g295[IL] 
g3892,N,N,1,3,5,g3892 g3131 g1749 g371[IL] g368[IL] 
g4956,N,N,1,4,7,g4956 g3892 g3131 g1749 g371[IL] g368[IL] g295[IL] 
g4343,N,N,1,3,6,g4343 g3131 g1749 g371[IL] g368[IL] g306[IL] 
g5707,N,N,1,5,8,g5707 g4956 g3892 g3131 g1749 g371[IL] g4343 g368[IL] 
II10350,N,N,1,8,8,II10350 g5707 g4956 g3892 g3131 g1749 g371[IL] g4343 
g5759,N,N,1,9,8,g5759 II10350 g5707 g4956 g3892 g3131 g1749 g371[IL] 
II11308,N,N,1,11,8,II11308 g5759 II10350 g5707 g4956 g3892 g3131 g1749 
g6327,N,N,1,12,8,g6327 II11308 g5759 II10350 g5707 g4956 g3892 g3131 
g6327[OL],N,Y,1,13,8,g6327[OL] g6327 II11308 g5759 II10350 g5707 g4956 g3892 
II7667,N,N,1,3,4,II7667 g3052 g2096 g1226[IL] 
g3960,N,N,1,4,5,g3960 II7667 g3052 g2096 g1226[IL] 
II8766,N,N,1,5,6,II8766 g3960 II7667 g3052 g2096 g1226[IL] 
g4617,N,N,1,6,7,g4617 II8766 g3960 II7667 g3052 g2096 g1226[IL] 
g4617[OL],N,Y,1,7,8,g4617[OL] g4617 II8766 g3960 II7667 g3052 g2096 g1226[IL] 
g296[IL],Y,N,0,0,1,g296[IL] 
g3897,N,N,1,3,5,g3897 g3131 g1749 g371[IL] g368[IL] 
g4958,N,N,1,4,7,g4958 g3897 g3131 g1749 g371[IL] g368[IL] g296[IL] 
g4351,N,N,1,3,6,g4351 g3131 g1749 g371[IL] g368[IL] g309[IL] 
g5710,N,N,1,5,8,g5710 g4958 g3897 g3131 g1749 g371[IL] g4351 g368[IL] 
II10353,N,N,1,8,8,II10353 g5710 g4958 g3897 g3131 g1749 g371[IL] g4351 
g5760,N,N,1,9,8,g5760 II10353 g5710 g4958 g3897 g3131 g1749 g371[IL] 
II11311,N,N,1,11,8,II11311 g5760 II10353 g5710 g4958 g3897 g3131 g1749 
g6328,N,N,1,12,8,g6328 II11311 g5760 II10353 g5710 g4958 g3897 g3131 
g6328[OL],N,Y,1,13,8,g6328[OL] g6328 II11311 g5760 II10353 g5710 g4958 g3897 
II7738,N,N,1,3,4,II7738 g3038 g2092 g1225[IL] 
g3999,N,N,1,4,5,g3999 II7738 g3038 g2092 g1225[IL] 
II8769,N,N,1,5,6,II8769 g3999 II7738 g3038 g2092 g1225[IL] 
g4618,N,N,1,6,7,g4618 II8769 g3999 II7738 g3038 g2092 g1225[IL] 
g4618[OL],N,Y,1,7,8,g4618[OL] g4618 II8769 g3999 II7738 g3038 g2092 g1225[IL] 
g312[IL],Y,N,0,0,1,g312[IL] 
g3933,N,N,1,3,5,g3933 g3131 g1749 g371[IL] g368[IL] 
g5019,N,N,1,4,7,g5019 g3933 g3131 g1749 g371[IL] g368[IL] g312[IL] 
g4368,N,N,1,3,6,g4368 g3131 g1749 g371[IL] g368[IL] g318[IL] 
g5195,N,N,1,5,8,g5195 g5019 g3933 g3131 g1749 g371[IL] g4368 g368[IL] 
II10390,N,N,1,8,8,II10390 g5195 g5019 g3933 g3131 g1749 g371[IL] g4368 
g5781,N,N,1,9,8,g5781 II10390 g5195 g5019 g3933 g3131 g1749 g371[IL] 
II11314,N,N,1,11,8,II11314 g5781 II10390 g5195 g5019 g3933 g3131 g1749 
g6329,N,N,1,12,8,g6329 II11314 g5781 II10390 g5195 g5019 g3933 g3131 
g6329[OL],N,Y,1,13,8,g6329[OL] g6329 II11314 g5781 II10390 g5195 g5019 g3933 
II7762,N,N,1,3,4,II7762 g3029 g1929 g1224[IL] 
g4011,N,N,1,4,5,g4011 II7762 g3029 g1929 g1224[IL] 
II8772,N,N,1,5,6,II8772 g4011 II7762 g3029 g1929 g1224[IL] 
g4619,N,N,1,6,7,g4619 II8772 g4011 II7762 g3029 g1929 g1224[IL] 
g4619[OL],N,Y,1,7,8,g4619[OL] g4619 II8772 g4011 II7762 g3029 g1929 g1224[IL] 
g313[IL],Y,N,0,0,1,g313[IL] 
g3950,N,N,1,3,5,g3950 g3131 g1749 g371[IL] g368[IL] 
g5032,N,N,1,4,7,g5032 g3950 g3131 g1749 g371[IL] g368[IL] g313[IL] 
g4378,N,N,1,3,6,g4378 g3131 g1749 g371[IL] g368[IL] g321[IL] 
g5203,N,N,1,5,8,g5203 g5032 g3950 g3131 g1749 g371[IL] g4378 g368[IL] 
II10406,N,N,1,8,8,II10406 g5203 g5032 g3950 g3131 g1749 g371[IL] g4378 
g5787,N,N,1,9,8,g5787 II10406 g5203 g5032 g3950 g3131 g1749 g371[IL] 
II11317,N,N,1,11,8,II11317 g5787 II10406 g5203 g5032 g3950 g3131 g1749 
g6330,N,N,1,12,8,g6330 II11317 g5787 II10406 g5203 g5032 g3950 g3131 
g6330[OL],N,Y,1,13,8,g6330[OL] g6330 II11317 g5787 II10406 g5203 g5032 g3950 
II7778,N,N,1,3,4,II7778 g3019 g2007 g1223[IL] 
g4019,N,N,1,4,5,g4019 II7778 g3019 g2007 g1223[IL] 
II8775,N,N,1,5,6,II8775 g4019 II7778 g3019 g2007 g1223[IL] 
g4620,N,N,1,6,7,g4620 II8775 g4019 II7778 g3019 g2007 g1223[IL] 
g4620[OL],N,Y,1,7,8,g4620[OL] g4620 II8775 g4019 II7778 g3019 g2007 g1223[IL] 
g314[IL],Y,N,0,0,1,g314[IL] 
g3962,N,N,1,3,5,g3962 g3131 g1749 g371[IL] g368[IL] 
g5046,N,N,1,4,7,g5046 g3962 g3131 g1749 g371[IL] g368[IL] g314[IL] 
g4386,N,N,1,3,6,g4386 g3131 g1749 g371[IL] g368[IL] g324[IL] 
g5211,N,N,1,5,8,g5211 g5046 g3962 g3131 g1749 g371[IL] g4386 g368[IL] 
II10430,N,N,1,8,8,II10430 g5211 g5046 g3962 g3131 g1749 g371[IL] g4386 
g5797,N,N,1,9,8,g5797 II10430 g5211 g5046 g3962 g3131 g1749 g371[IL] 
II11320,N,N,1,11,8,II11320 g5797 II10430 g5211 g5046 g3962 g3131 g1749 
g6331,N,N,1,12,8,g6331 II11320 g5797 II10430 g5211 g5046 g3962 g3131 
g6331[OL],N,Y,1,13,8,g6331[OL] g6331 II11320 g5797 II10430 g5211 g5046 g3962 
II7561,N,N,1,3,4,II7561 g2562 g1652 g1220[IL] 
g3922,N,N,1,4,5,g3922 II7561 g2562 g1652 g1220[IL] 
II8778,N,N,1,5,6,II8778 g3922 II7561 g2562 g1652 g1220[IL] 
g4621,N,N,1,6,7,g4621 II8778 g3922 II7561 g2562 g1652 g1220[IL] 
g4621[OL],N,Y,1,7,8,g4621[OL] g4621 II8778 g3922 II7561 g2562 g1652 g1220[IL] 
g315[IL],Y,N,0,0,1,g315[IL] 
g3975,N,N,1,3,5,g3975 g3131 g1749 g371[IL] g368[IL] 
g5064,N,N,1,4,7,g5064 g3975 g3131 g1749 g371[IL] g368[IL] g315[IL] 
g4393,N,N,1,3,6,g4393 g3131 g1749 g371[IL] g368[IL] g327[IL] 
g5218,N,N,1,5,8,g5218 g5064 g3975 g3131 g1749 g371[IL] g4393 g368[IL] 
II10457,N,N,1,8,8,II10457 g5218 g5064 g3975 g3131 g1749 g371[IL] g4393 
g5808,N,N,1,9,8,g5808 II10457 g5218 g5064 g3975 g3131 g1749 g371[IL] 
II11323,N,N,1,11,8,II11323 g5808 II10457 g5218 g5064 g3975 g3131 g1749 
g6332,N,N,1,12,8,g6332 II11323 g5808 II10457 g5218 g5064 g3975 g3131 
g6332[OL],N,Y,1,13,8,g6332[OL] g6332 II11323 g5808 II10457 g5218 g5064 g3975 
II7595,N,N,1,3,4,II7595 g2573 g1649 g1217[IL] 
g3932,N,N,1,4,5,g3932 II7595 g2573 g1649 g1217[IL] 
II8781,N,N,1,5,6,II8781 g3932 II7595 g2573 g1649 g1217[IL] 
g4622,N,N,1,6,7,g4622 II8781 g3932 II7595 g2573 g1649 g1217[IL] 
g4622[OL],N,Y,1,7,8,g4622[OL] g4622 II8781 g3932 II7595 g2573 g1649 g1217[IL] 
g316[IL],Y,N,0,0,1,g316[IL] 
g3989,N,N,1,3,5,g3989 g3131 g1749 g371[IL] g368[IL] 
g5078,N,N,1,4,7,g5078 g3989 g3131 g1749 g371[IL] g368[IL] g316[IL] 
g4408,N,N,1,3,6,g4408 g3131 g1749 g371[IL] g368[IL] g330[IL] 
g5228,N,N,1,5,8,g5228 g5078 g3989 g3131 g1749 g371[IL] g4408 g368[IL] 
II10482,N,N,1,8,8,II10482 g5228 g5078 g3989 g3131 g1749 g371[IL] g4408 
g5819,N,N,1,9,8,g5819 II10482 g5228 g5078 g3989 g3131 g1749 g371[IL] 
II11326,N,N,1,11,8,II11326 g5819 II10482 g5228 g5078 g3989 g3131 g1749 
g6333,N,N,1,12,8,g6333 II11326 g5819 II10482 g5228 g5078 g3989 g3131 
g6333[OL],N,Y,1,13,8,g6333[OL] g6333 II11326 g5819 II10482 g5228 g5078 g3989 
II7644,N,N,1,3,4,II7644 g2584 g1646 g1214[IL] 
g3949,N,N,1,4,5,g3949 II7644 g2584 g1646 g1214[IL] 
II8784,N,N,1,5,6,II8784 g3949 II7644 g2584 g1646 g1214[IL] 
g4623,N,N,1,6,7,g4623 II8784 g3949 II7644 g2584 g1646 g1214[IL] 
g4623[OL],N,Y,1,7,8,g4623[OL] g4623 II8784 g3949 II7644 g2584 g1646 g1214[IL] 
g317[IL],Y,N,0,0,1,g317[IL] 
g4000,N,N,1,3,5,g4000 g3131 g1749 g371[IL] g368[IL] 
g5090,N,N,1,4,7,g5090 g4000 g3131 g1749 g371[IL] g368[IL] g317[IL] 
g4421,N,N,1,3,6,g4421 g3131 g1749 g371[IL] g368[IL] g333[IL] 
g5234,N,N,1,5,8,g5234 g5090 g4000 g3131 g1749 g371[IL] g4421 g368[IL] 
II10500,N,N,1,8,8,II10500 g5234 g5090 g4000 g3131 g1749 g371[IL] g4421 
g5825,N,N,1,9,8,g5825 II10500 g5234 g5090 g4000 g3131 g1749 g371[IL] 
II11329,N,N,1,11,8,II11329 g5825 II10500 g5234 g5090 g4000 g3131 g1749 
g6334,N,N,1,12,8,g6334 II11329 g5825 II10500 g5234 g5090 g4000 g3131 
g6334[OL],N,Y,1,13,8,g6334[OL] g6334 II11329 g5825 II10500 g5234 g5090 g4000 
II7765,N,N,1,3,4,II7765 g2595 g1643 g1211[IL] 
g4012,N,N,1,4,5,g4012 II7765 g2595 g1643 g1211[IL] 
II8787,N,N,1,5,6,II8787 g4012 II7765 g2595 g1643 g1211[IL] 
g4624,N,N,1,6,7,g4624 II8787 g4012 II7765 g2595 g1643 g1211[IL] 
g4624[OL],N,Y,1,7,8,g4624[OL] g4624 II8787 g4012 II7765 g2595 g1643 g1211[IL] 
g354[IL],Y,N,0,0,1,g354[IL] 
g4013,N,N,1,3,5,g4013 g3131 g1749 g371[IL] g368[IL] 
g5105,N,N,1,4,7,g5105 g4013 g3131 g1749 g371[IL] g368[IL] g354[IL] 
g4434,N,N,1,3,6,g4434 g3131 g1749 g371[IL] g368[IL] g356[IL] 
g5242,N,N,1,5,8,g5242 g5105 g4013 g3131 g1749 g371[IL] g4434 g368[IL] 
II10519,N,N,1,8,8,II10519 g5242 g5105 g4013 g3131 g1749 g371[IL] g4434 
g5832,N,N,1,9,8,g5832 II10519 g5242 g5105 g4013 g3131 g1749 g371[IL] 
II11332,N,N,1,11,8,II11332 g5832 II10519 g5242 g5105 g4013 g3131 g1749 
g6335,N,N,1,12,8,g6335 II11332 g5832 II10519 g5242 g5105 g4013 g3131 
g6335[OL],N,Y,1,13,8,g6335[OL] g6335 II11332 g5832 II10519 g5242 g5105 g4013 
II7781,N,N,1,3,4,II7781 g2605 g1639 g1207[IL] 
g4020,N,N,1,4,5,g4020 II7781 g2605 g1639 g1207[IL] 
II8790,N,N,1,5,6,II8790 g4020 II7781 g2605 g1639 g1207[IL] 
g4625,N,N,1,6,7,g4625 II8790 g4020 II7781 g2605 g1639 g1207[IL] 
g4625[OL],N,Y,1,7,8,g4625[OL] g4625 II8790 g4020 II7781 g2605 g1639 g1207[IL] 
g355[IL],Y,N,0,0,1,g355[IL] 
g4021,N,N,1,3,5,g4021 g3131 g1749 g371[IL] g368[IL] 
g5116,N,N,1,4,7,g5116 g4021 g3131 g1749 g371[IL] g368[IL] g355[IL] 
g4451,N,N,1,3,6,g4451 g3131 g1749 g371[IL] g368[IL] g359[IL] 
g5253,N,N,1,5,8,g5253 g5116 g4021 g3131 g1749 g371[IL] g4451 g368[IL] 
II10532,N,N,1,8,8,II10532 g5253 g5116 g4021 g3131 g1749 g371[IL] g4451 
g5839,N,N,1,9,8,g5839 II10532 g5253 g5116 g4021 g3131 g1749 g371[IL] 
II11335,N,N,1,11,8,II11335 g5839 II10532 g5253 g5116 g4021 g3131 g1749 
g6336,N,N,1,12,8,g6336 II11335 g5839 II10532 g5253 g5116 g4021 g3131 
g6336[OL],N,Y,1,13,8,g6336[OL] g6336 II11335 g5839 II10532 g5253 g5116 g4021 
II6629,N,N,1,3,4,II6629 g2052 II5865 g1206[IL] 
g2905,N,N,1,4,5,g2905 II6629 g2052 II5865 g1206[IL] 
II7323,N,N,1,5,6,II7323 g2905 II6629 g2052 II5865 g1206[IL] 
g3840,N,N,1,6,7,g3840 II7323 g2905 II6629 g2052 II5865 g1206[IL] 
g3840[OL],N,Y,1,7,8,g3840[OL] g3840 II7323 g2905 II6629 g2052 II5865 g1206[IL] 
gbuf64,N,N,1,1,2,gbuf64 g449[IL] 
gbuf64[OL],N,Y,1,2,3,gbuf64[OL] gbuf64 g449[IL] 
g399[IL],Y,N,0,0,1,g399[IL] 
II6124,N,N,1,1,2,II6124 g399[IL] 
g2327,N,N,1,2,3,g2327 II6124 g399[IL] 
g2929,N,N,1,3,4,g2929 g2327 II6124 g399[IL] 
g4588,N,N,1,4,5,g4588 g2929 g2327 II6124 g399[IL] 
g8564,N,N,1,24,8,g8564 g7951 II14288 g7705 g7367 II13515 g7152 g7083 
g8752,N,N,1,25,8,g8752 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8924,N,N,1,27,8,g8924 g8752 g8564 g7951 II14288 g7705 g7367 II13515 
g8822,N,N,1,25,8,g8822 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8984,N,N,1,30,8,g8984 g8924 g8752 g8564 g7951 II14288 g7705 g7367 
II15577,N,N,1,31,8,II15577 g8984 g8924 g8752 g8564 g7951 II14288 g7705 
g9061,N,N,1,32,8,g9061 II15577 g8984 g8924 g8752 g8564 g7951 II14288 
II15699,N,N,1,33,8,II15699 g9061 II15577 g8984 g8924 g8752 g8564 g7951 
g9103,N,N,1,34,8,g9103 II15699 g9061 II15577 g8984 g8924 g8752 g8564 
g9103[OL],N,Y,1,35,8,g9103[OL] g9103 II15699 g9061 II15577 g8984 g8924 g8752 
g402[IL],Y,N,0,0,1,g402[IL] 
II6163,N,N,1,1,2,II6163 g402[IL] 
g2349,N,N,1,2,3,g2349 II6163 g402[IL] 
g2941,N,N,1,3,4,g2941 g2349 II6163 g402[IL] 
g4594,N,N,1,4,5,g4594 g2941 g2349 II6163 g402[IL] 
g8756,N,N,1,25,8,g8756 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8927,N,N,1,27,8,g8927 g8756 g8564 g7951 II14288 g7705 g7367 II13515 
g8826,N,N,1,25,8,g8826 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8987,N,N,1,30,8,g8987 g8927 g8756 g8564 g7951 II14288 g7705 g7367 
II15586,N,N,1,31,8,II15586 g8987 g8927 g8756 g8564 g7951 II14288 g7705 
g9064,N,N,1,32,8,g9064 II15586 g8987 g8927 g8756 g8564 g7951 II14288 
II15702,N,N,1,33,8,II15702 g9064 II15586 g8987 g8927 g8756 g8564 g7951 
g9104,N,N,1,34,8,g9104 II15702 g9064 II15586 g8987 g8927 g8756 g8564 
g9104[OL],N,Y,1,35,8,g9104[OL] g9104 II15702 g9064 II15586 g8987 g8927 g8756 
g405[IL],Y,N,0,0,1,g405[IL] 
II6195,N,N,1,1,2,II6195 g405[IL] 
g2365,N,N,1,2,3,g2365 II6195 g405[IL] 
g2946,N,N,1,3,4,g2946 g2365 II6195 g405[IL] 
g3867,N,N,1,4,5,g3867 g2946 g2365 II6195 g405[IL] 
g8761,N,N,1,25,8,g8761 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8931,N,N,1,27,8,g8931 g8761 g8564 g7951 II14288 g7705 g7367 II13515 
g8831,N,N,1,25,8,g8831 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8991,N,N,1,30,8,g8991 g8931 g8761 g8564 g7951 II14288 g7705 g7367 
II15598,N,N,1,31,8,II15598 g8991 g8931 g8761 g8564 g7951 II14288 g7705 
g9068,N,N,1,32,8,g9068 II15598 g8991 g8931 g8761 g8564 g7951 II14288 
II15705,N,N,1,33,8,II15705 g9068 II15598 g8991 g8931 g8761 g8564 g7951 
g9105,N,N,1,34,8,g9105 II15705 g9068 II15598 g8991 g8931 g8761 g8564 
g9105[OL],N,Y,1,35,8,g9105[OL] g9105 II15705 g9068 II15598 g8991 g8931 g8761 
g408[IL],Y,N,0,0,1,g408[IL] 
II6226,N,N,1,1,2,II6226 g408[IL] 
g2376,N,N,1,2,3,g2376 II6226 g408[IL] 
g2957,N,N,1,3,4,g2957 g2376 II6226 g408[IL] 
g3874,N,N,1,4,5,g3874 g2957 g2376 II6226 g408[IL] 
g8767,N,N,1,25,8,g8767 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8935,N,N,1,27,8,g8935 g8767 g8564 g7951 II14288 g7705 g7367 II13515 
g8837,N,N,1,25,8,g8837 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8995,N,N,1,30,8,g8995 g8935 g8767 g8564 g7951 II14288 g7705 g7367 
II15610,N,N,1,31,8,II15610 g8995 g8935 g8767 g8564 g7951 II14288 g7705 
g9072,N,N,1,32,8,g9072 II15610 g8995 g8935 g8767 g8564 g7951 II14288 
II15708,N,N,1,33,8,II15708 g9072 II15610 g8995 g8935 g8767 g8564 g7951 
g9106,N,N,1,34,8,g9106 II15708 g9072 II15610 g8995 g8935 g8767 g8564 
g9106[OL],N,Y,1,35,8,g9106[OL] g9106 II15708 g9072 II15610 g8995 g8935 g8767 
g411[IL],Y,N,0,0,1,g411[IL] 
II6248,N,N,1,1,2,II6248 g411[IL] 
g2382,N,N,1,2,3,g2382 II6248 g411[IL] 
g2962,N,N,1,3,4,g2962 g2382 II6248 g411[IL] 
g3878,N,N,1,4,5,g3878 g2962 g2382 II6248 g411[IL] 
g8771,N,N,1,25,8,g8771 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8938,N,N,1,27,8,g8938 g8771 g8564 g7951 II14288 g7705 g7367 II13515 
g8842,N,N,1,25,8,g8842 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8998,N,N,1,30,8,g8998 g8938 g8771 g8564 g7951 II14288 g7705 g7367 
II15619,N,N,1,31,8,II15619 g8998 g8938 g8771 g8564 g7951 II14288 g7705 
g9075,N,N,1,32,8,g9075 II15619 g8998 g8938 g8771 g8564 g7951 II14288 
II15711,N,N,1,33,8,II15711 g9075 II15619 g8998 g8938 g8771 g8564 g7951 
g9107,N,N,1,34,8,g9107 II15711 g9075 II15619 g8998 g8938 g8771 g8564 
g9107[OL],N,Y,1,35,8,g9107[OL] g9107 II15711 g9075 II15619 g8998 g8938 g8771 
g414[IL],Y,N,0,0,1,g414[IL] 
II5978,N,N,1,1,2,II5978 g414[IL] 
g2239,N,N,1,2,3,g2239 II5978 g414[IL] 
g2885,N,N,1,3,4,g2885 g2239 II5978 g414[IL] 
g4543,N,N,1,4,5,g4543 g2885 g2239 II5978 g414[IL] 
g8775,N,N,1,25,8,g8775 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8940,N,N,1,27,8,g8940 g8775 g8564 g7951 II14288 g7705 g7367 II13515 
g8845,N,N,1,25,8,g8845 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g9000,N,N,1,30,8,g9000 g8940 g8775 g8564 g7951 II14288 g7705 g7367 
II15625,N,N,1,31,8,II15625 g9000 g8940 g8775 g8564 g7951 II14288 g7705 
g9077,N,N,1,32,8,g9077 II15625 g9000 g8940 g8775 g8564 g7951 II14288 
II15714,N,N,1,33,8,II15714 g9077 II15625 g9000 g8940 g8775 g8564 g7951 
g9108,N,N,1,34,8,g9108 II15714 g9077 II15625 g9000 g8940 g8775 g8564 
g9108[OL],N,Y,1,35,8,g9108[OL] g9108 II15714 g9077 II15625 g9000 g8940 g8775 
g437[IL],Y,N,0,0,1,g437[IL] 
II6015,N,N,1,1,2,II6015 g437[IL] 
g2270,N,N,1,2,3,g2270 II6015 g437[IL] 
g2897,N,N,1,3,4,g2897 g2270 II6015 g437[IL] 
g4558,N,N,1,4,5,g4558 g2897 g2270 II6015 g437[IL] 
g8787,N,N,1,25,8,g8787 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8947,N,N,1,27,8,g8947 g8787 g8564 g7951 II14288 g7705 g7367 II13515 
g8854,N,N,1,25,8,g8854 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g9007,N,N,1,30,8,g9007 g8947 g8787 g8564 g7951 II14288 g7705 g7367 
II15546,N,N,1,31,8,II15546 g9007 g8947 g8787 g8564 g7951 II14288 g7705 
g9048,N,N,1,32,8,g9048 II15546 g9007 g8947 g8787 g8564 g7951 II14288 
II15693,N,N,1,33,8,II15693 g9048 II15546 g9007 g8947 g8787 g8564 g7951 
g9101,N,N,1,34,8,g9101 II15693 g9048 II15546 g9007 g8947 g8787 g8564 
g9101[OL],N,Y,1,35,8,g9101[OL] g9101 II15693 g9048 II15546 g9007 g8947 g8787 
g440[IL],Y,N,0,0,1,g440[IL] 
II6051,N,N,1,1,2,II6051 g440[IL] 
g2289,N,N,1,2,3,g2289 II6051 g440[IL] 
g2907,N,N,1,3,4,g2907 g2289 II6051 g440[IL] 
g4570,N,N,1,4,5,g4570 g2907 g2289 II6051 g440[IL] 
g8789,N,N,1,25,8,g8789 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g8948,N,N,1,27,8,g8948 g8789 g8564 g7951 II14288 g7705 g7367 II13515 
g8857,N,N,1,25,8,g8857 g8564 g7951 II14288 g7705 g7367 II13515 g7152 
g9008,N,N,1,30,8,g9008 g8948 g8789 g8564 g7951 II14288 g7705 g7367 
II15550,N,N,1,31,8,II15550 g9008 g8948 g8789 g8564 g7951 II14288 g7705 
g9050,N,N,1,32,8,g9050 II15550 g9008 g8948 g8789 g8564 g7951 II14288 
II15696,N,N,1,33,8,II15696 g9050 II15550 g9008 g8948 g8789 g8564 g7951 
g9102,N,N,1,34,8,g9102 II15696 g9050 II15550 g9008 g8948 g8789 g8564 
g9102[OL],N,Y,1,35,8,g9102[OL] g9102 II15696 g9050 II15550 g9008 g8948 g8789 
II7564,N,N,1,3,4,II7564 g2752 g2389 g1230[IL] 
g3923,N,N,1,4,5,g3923 II7564 g2752 g2389 g1230[IL] 
II8793,N,N,1,5,6,II8793 g3923 II7564 g2752 g2389 g1230[IL] 
g4626,N,N,1,6,7,g4626 II8793 g3923 II7564 g2752 g2389 g1230[IL] 
g4626[OL],N,Y,1,7,8,g4626[OL] g4626 II8793 g3923 II7564 g2752 g2389 g1230[IL] 
g373[IL],Y,N,0,0,1,g373[IL] 
g452[IL],Y,N,0,0,1,g452[IL] 
g1751,N,N,1,1,2,g1751 g452[IL] 
g3160,N,N,1,2,4,g3160 g1751 g452[IL] g449[IL] 
g3964,N,N,1,3,5,g3964 g3160 g1751 g452[IL] g449[IL] 
g5047,N,N,1,4,7,g5047 g3964 g3160 g1751 g452[IL] g449[IL] g373[IL] 
g4387,N,N,1,3,6,g4387 g3160 g1751 g452[IL] g449[IL] g378[IL] 
g5212,N,N,1,5,8,g5212 g5047 g3964 g3160 g1751 g452[IL] g4387 g449[IL] 
II10433,N,N,1,8,8,II10433 g5212 g5047 g3964 g3160 g1751 g452[IL] g4387 
g5798,N,N,1,9,8,g5798 II10433 g5212 g5047 g3964 g3160 g1751 g452[IL] 
II11338,N,N,1,11,8,II11338 g5798 II10433 g5212 g5047 g3964 g3160 g1751 
g6337,N,N,1,12,8,g6337 II11338 g5798 II10433 g5212 g5047 g3964 g3160 
g6337[OL],N,Y,1,13,8,g6337[OL] g6337 II11338 g5798 II10433 g5212 g5047 g3964 
II7599,N,N,1,3,4,II7599 g2734 g2170 g1229[IL] 
g3934,N,N,1,4,5,g3934 II7599 g2734 g2170 g1229[IL] 
II8796,N,N,1,5,6,II8796 g3934 II7599 g2734 g2170 g1229[IL] 
g4627,N,N,1,6,7,g4627 II8796 g3934 II7599 g2734 g2170 g1229[IL] 
g4627[OL],N,Y,1,7,8,g4627[OL] g4627 II8796 g3934 II7599 g2734 g2170 g1229[IL] 
g374[IL],Y,N,0,0,1,g374[IL] 
g3977,N,N,1,3,5,g3977 g3160 g1751 g452[IL] g449[IL] 
g5065,N,N,1,4,7,g5065 g3977 g3160 g1751 g452[IL] g449[IL] g374[IL] 
g4394,N,N,1,3,6,g4394 g3160 g1751 g452[IL] g449[IL] g381[IL] 
g5219,N,N,1,5,8,g5219 g5065 g3977 g3160 g1751 g452[IL] g4394 g449[IL] 
II10460,N,N,1,8,8,II10460 g5219 g5065 g3977 g3160 g1751 g452[IL] g4394 
g5809,N,N,1,9,8,g5809 II10460 g5219 g5065 g3977 g3160 g1751 g452[IL] 
II11341,N,N,1,11,8,II11341 g5809 II10460 g5219 g5065 g3977 g3160 g1751 
