NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
g4631,N,N,1,13,8,g4631 g4340 g3291 g3972 g3611 g3646 g3037 I4252 
g4672,N,N,1,17,8,g4672 g4631 g4340 g3291 g3972 g4635 g4342 g3299 
g5066,N,N,1,18,8,g5066 g4672 g4668 g4631 g4340 g3291 g3972 g4635 
g6783,N,N,1,58,8,g6783 g6747 g6731 g6717 g6669 g6613 g6554 g6466 
I8940,N,N,1,59,8,I8940 g6783 g6747 g6731 g6717 g6669 g6613 g6554 
g6784,N,N,1,63,8,g6784 I8940 g6783 g6747 g6731 g6717 g6669 g6613 
g6816,N,N,1,64,8,g6816 g6784 I8940 g6783 g6747 g6731 g6717 g6669 
g6921,N,N,1,68,8,g6921 g6908 g6907 g6874 g6816 g6784 g6873 g6848 
I9203,N,N,1,69,8,I9203 g6921 g6908 g6907 g6874 g6816 g6784 g6873 
g6922,N,N,1,70,8,g6922 I9203 g6921 g6908 g6907 g6874 g6816 g6784 
I9208,N,N,1,71,8,I9208 g6922 I9203 g6921 g6908 g6907 g6874 g6816 
g6925,N,N,1,72,8,g6925 I9208 g6922 I9203 g6921 g6908 g6907 g6874 
g6925[OL],N,Y,1,75,8,g6925[OL] g6925 I9208 g6922 I9203 g6921 g6908 g6907 
g2957,N,N,1,5,6,g2957 g1861 I2967 g1682 g829 g323[IL] 
g3479,N,N,1,6,8,g3479 g2957 g1861 I2967 g1682 g829 g323[IL] g345[IL] 
I2933,N,N,1,3,7,I2933 g1436 g830 g338[IL] g834 g341[IL] g345[IL] 
I2934,N,N,1,4,8,I2934 I2933 g1436 g830 g338[IL] g834 g341[IL] g345[IL] 
I2935,N,N,1,4,8,I2935 I2933 g1436 g830 g338[IL] g834 g341[IL] g345[IL] 
g1845,N,N,1,8,8,g1845 I2935 I2934 I2933 g1436 g830 g338[IL] g834 
g2873,N,N,1,9,8,g2873 g1845 I2935 I2934 I2933 g1436 g830 g338[IL] 
g3941,N,N,1,10,8,g3941 g2873 g1845 I2935 I2934 I2933 g3479 g2957 
g4805,N,N,1,13,8,g4805 g4473 g4253 g3819 g3575 g3437 g2853 I4777 
g5043,N,N,1,14,8,g5043 g4805 g4473 g4253 g3819 g3575 g3437 g2853 
I6400,N,N,1,13,8,I6400 g4473 g4253 g3819 g3575 g3437 g2853 I4777 
g4764,N,N,1,14,8,g4764 I6400 g4473 g4253 g3819 g3575 g3437 g2853 
g5291,N,N,1,16,8,g5291 g4764 I6400 g5043 g4805 g4473 g4253 g3819 
I7110,N,N,1,18,8,I7110 g5291 g4764 I6400 g5043 g4805 g4473 g4253 
g5434,N,N,1,19,8,g5434 I7110 g5291 g4764 I6400 g5043 g4805 g4473 
I7167,N,N,1,21,8,I7167 g5434 I7110 g5291 g4764 I6400 g5043 g4805 
g5477,N,N,1,22,8,g5477 I7167 g5434 I7110 g5291 g4764 I6400 g5043 
g5477[OL],N,Y,1,23,8,g5477[OL] g5477 I7167 g5434 I7110 g5291 g4764 I6400 
I5782,N,N,1,10,8,I5782 g3810 g3421 g2846 g2015 g1419 g918 g602[IL] 
I5783,N,N,1,11,8,I5783 I5782 g3810 g3421 g2846 g2015 g1419 g918 
I5784,N,N,1,11,8,I5784 I5782 g3810 g3421 g2846 g2015 g1419 g918 
g4319,N,N,1,12,8,g4319 I5784 I5783 I5782 g3810 g3421 g2846 g2015 
I5977,N,N,1,13,8,I5977 g4319 I5784 I5783 I5782 g3810 g3421 g2846 
g4462,N,N,1,14,8,g4462 I5977 g4319 I5784 I5783 I5782 g3810 g3421 
I6386,N,N,1,16,8,I6386 g4462 I5977 g4319 I5784 I5783 I5782 g3810 
g4760,N,N,1,18,8,g4760 I6386 g4462 I5977 g4319 I5784 I5783 I5782 
g1549,N,N,1,2,3,g1549 g878 g639 
g4872,N,N,1,20,8,g4872 g4760 I6386 g4462 I5977 g4319 I5784 I5783 
I6885,N,N,1,21,8,I6885 g4872 g4760 I6386 g4462 I5977 g4319 I5784 
g5219,N,N,1,22,8,g5219 I6885 g4872 g4760 I6386 g4462 I5977 g4319 
I7051,N,N,1,23,8,I7051 g5219 I6885 g4872 g4760 I6386 g4462 I5977 
g5387,N,N,1,24,8,g5387 I7051 g5219 I6885 g4872 g4760 I6386 g4462 
I7187,N,N,1,25,8,I7187 g5387 I7051 g5219 I6885 g4872 g4760 I6386 
g5489,N,N,1,27,8,g5489 I7187 g5387 I7051 g5219 I6885 g4872 g4760 
g5489[OL],N,Y,1,29,8,g5489[OL] g5489 I7187 g5387 I7051 g5219 I6885 g4872 
I5065,N,N,1,12,8,I5065 g3714 g3041 I4258 g2169 I3298 g1725 g1113 
g3852,N,N,1,13,8,g3852 I5065 g3714 g3041 I4258 g2169 I3298 g1725 
I5475,N,N,1,14,8,I5475 g3852 I5065 g3714 g3041 I4258 g2169 I3298 
g4131,N,N,1,15,8,g4131 I5475 g3852 I5065 g3714 g3041 I4258 g2169 
g4131[OL],N,Y,1,16,8,g4131[OL] g4131 I5475 g3852 I5065 g3714 g3041 I4258 
g6048,N,N,1,39,8,g6048 g5824 g5631 g5536 g5467 g5318 g5060 g4819 
g6260,N,N,1,40,8,g6260 g6048 g5824 g5631 g5536 g5467 g5318 g5060 
I8165,N,N,1,44,8,I8165 g6189 g6035 g6060 g5824 g5631 g5536 g5467 
g6367,N,N,1,45,8,g6367 I8165 g6189 g6035 g6060 g5824 g5631 g5536 
g6488,N,N,1,46,8,g6488 g6367 I8165 g6189 g6035 g6060 g5824 g5631 
g6577,N,N,1,47,8,g6577 g6488 g6367 I8165 g6189 g6035 g6060 g5824 
g6232,N,N,1,40,8,g6232 g6048 g5824 g5631 g5536 g5467 g5318 g5060 
g6646,N,N,1,48,8,g6646 g6577 g6488 g6367 I8165 g6189 g6035 g6060 
g6687,N,N,1,49,8,g6687 g6646 g6577 g6488 g6367 I8165 g6189 g6035 
I8809,N,N,1,50,8,I8809 g6687 g6646 g6577 g6488 g6367 I8165 g6189 
g6697,N,N,1,54,8,g6697 I8809 g6687 g6646 g6577 g6488 g6367 I8165 
I8875,N,N,1,55,8,I8875 g6697 I8809 g6687 g6646 g6577 g6488 g6367 
g6727,N,N,1,56,8,g6727 I8875 g6697 I8809 g6687 g6646 g6577 g6488 
g6727[OL],N,Y,1,57,8,g6727[OL] g6727 I8875 g6697 I8809 g6687 g6646 g6577 
I5068,N,N,1,12,8,I5068 g3571 g3084 I4321 g1917 I3016 g1754 I2773 
g3853,N,N,1,13,8,g3853 I5068 g3571 g3084 I4321 g1917 I3016 g1754 
I5502,N,N,1,14,8,I5502 g3853 I5068 g3571 g3084 I4321 g1917 I3016 
g4140,N,N,1,15,8,g4140 I5502 g3853 I5068 g3571 g3084 I4321 g1917 
g4140[OL],N,Y,1,16,8,g4140[OL] g4140 I5502 g3853 I5068 g3571 g3084 I4321 
I9035,N,N,1,54,8,I9035 g6812 I8984 g6794 g6777 g6762 g6739 g6715 
g6838,N,N,1,55,8,g6838 I9035 g6812 I8984 g6794 g6777 g6762 g6739 
I9047,N,N,1,57,8,I9047 g6838 I9035 g6812 I8984 g6794 g6777 g6762 
g6842,N,N,1,58,8,g6842 I9047 g6838 I9035 g6812 I8984 g6794 g6777 
g6842[OL],N,Y,1,59,8,g6842[OL] g6842 I9047 g6838 I9035 g6812 I8984 g6794 
I2681,N,N,1,2,5,I2681 g918 g602[IL] g610[IL] g613[IL] 
I2682,N,N,1,3,6,I2682 I2681 g918 g602[IL] g610[IL] g613[IL] 
I2683,N,N,1,3,6,I2683 I2681 g918 g602[IL] g610[IL] g613[IL] 
g1687,N,N,1,4,8,g1687 I2683 I2682 I2681 g918 g602[IL] g610[IL] g613[IL] 
I2973,N,N,1,7,8,I2973 g1687 I2683 I2682 I2681 g918 g602[IL] g610[IL] 
g1878,N,N,1,9,8,g1878 I2973 g1687 I2683 I2682 I2681 g918 g602[IL] 
I4059,N,N,1,10,8,I4059 g1878 I2973 g1687 I2683 I2682 I2681 g918 
g2857,N,N,1,11,8,g2857 I4059 g1878 I2973 g1687 I2683 I2682 I2681 
g1513,N,N,1,2,3,g1513 g878 g639 
g3304,N,N,1,12,8,g3304 g2857 I4059 g1878 I2973 g1687 I2683 I2682 
I2388,N,N,1,2,3,I2388 g878 g639 
g1351,N,N,1,3,4,g1351 I2388 g878 g639 
g3828,N,N,1,13,8,g3828 g3304 g2857 I4059 g1878 I2973 g1687 I2683 
I5668,N,N,1,14,8,I5668 g3828 g3304 g2857 I4059 g1878 I2973 g1687 
g4228,N,N,1,15,8,g4228 I5668 g3828 g3304 g2857 I4059 g1878 I2973 
I5920,N,N,1,18,8,I5920 g4228 I5668 g3828 g3304 g2857 I4059 g1878 
g4423,N,N,1,20,8,g4423 I5920 g4228 I5668 g3828 g3304 g2857 I4059 
g4423[OL],N,Y,1,21,8,g4423[OL] g4423 I5920 g4228 I5668 g3828 g3304 g2857 
g6062,N,N,1,39,8,g6062 g5824 g5631 g5536 g5467 g5318 g5060 g4819 
g6270,N,N,1,40,8,g6270 g6062 g5824 g5631 g5536 g5467 g5318 g5060 
I8183,N,N,1,44,8,I8183 g6176 g6033 g6068 g5824 g5631 g5536 g5467 
g6373,N,N,1,45,8,g6373 I8183 g6176 g6033 g6068 g5824 g5631 g5536 
g6491,N,N,1,46,8,g6491 g6373 I8183 g6176 g6033 g6068 g5824 g5631 
g6580,N,N,1,47,8,g6580 g6491 g6373 I8183 g6176 g6033 g6068 g5824 
g6235,N,N,1,40,8,g6235 g6062 g5824 g5631 g5536 g5467 g5318 g5060 
g6650,N,N,1,48,8,g6650 g6580 g6491 g6373 I8183 g6176 g6033 g6068 
g6690,N,N,1,49,8,g6690 g6650 g6580 g6491 g6373 I8183 g6176 g6033 
I8818,N,N,1,50,8,I8818 g6690 g6650 g6580 g6491 g6373 I8183 g6176 
g6700,N,N,1,54,8,g6700 I8818 g6690 g6650 g6580 g6491 g6373 I8183 
I8863,N,N,1,55,8,I8863 g6700 I8818 g6690 g6650 g6580 g6491 g6373 
g6723,N,N,1,56,8,g6723 I8863 g6700 I8818 g6690 g6650 g6580 g6491 
g6723[OL],N,Y,1,57,8,g6723[OL] g6723 I8863 g6700 I8818 g6690 g6650 g6580 
g6070,N,N,1,39,8,g6070 g5824 g5631 g5536 g5467 g5318 g5060 g4819 
g6275,N,N,1,40,8,g6275 g6070 g5824 g5631 g5536 g5467 g5318 g5060 
I8189,N,N,1,44,8,I8189 g6179 g6051 g6077 g5824 g5631 g5536 g5467 
g6375,N,N,1,45,8,g6375 I8189 g6179 g6051 g6077 g5824 g5631 g5536 
g6493,N,N,1,46,8,g6493 g6375 I8189 g6179 g6051 g6077 g5824 g5631 
g6581,N,N,1,47,8,g6581 g6493 g6375 I8189 g6179 g6051 g6077 g5824 
g6236,N,N,1,40,8,g6236 g6070 g5824 g5631 g5536 g5467 g5318 g5060 
g6603,N,N,1,48,8,g6603 g6581 g6493 g6375 I8189 g6179 g6051 g6077 
g6691,N,N,1,49,8,g6691 g6603 g6581 g6493 g6375 I8189 g6179 g6051 
I8821,N,N,1,50,8,I8821 g6691 g6603 g6581 g6493 g6375 I8189 g6179 
g6701,N,N,1,54,8,g6701 I8821 g6691 g6603 g6581 g6493 g6375 I8189 
I8866,N,N,1,55,8,I8866 g6701 I8821 g6691 g6603 g6581 g6493 g6375 
g6724,N,N,1,56,8,g6724 I8866 g6701 I8821 g6691 g6603 g6581 g6493 
g6724[OL],N,Y,1,57,8,g6724[OL] g6724 I8866 g6701 I8821 g6691 g6603 g6581 
I5078,N,N,1,12,8,I5078 g3719 g3053 I4276 g2170 I3301 g1730 g1114 
g3859,N,N,1,13,8,g3859 I5078 g3719 g3053 I4276 g2170 I3301 g1730 
I5478,N,N,1,14,8,I5478 g3859 I5078 g3719 g3053 I4276 g2170 I3301 
g4132,N,N,1,15,8,g4132 I5478 g3859 I5078 g3719 g3053 I4276 g2170 
g4132[OL],N,Y,1,16,8,g4132[OL] g4132 I5478 g3859 I5078 g3719 g3053 I4276 
I6607,N,N,1,16,8,I6607 g4745 g4569 I6143 g4237 g4017 g4049 g3425 
g4900,N,N,1,18,8,g4900 I6607 g4745 g4569 I6143 g4237 g4017 g4049 
g5247,N,N,1,19,8,g5247 g4900 I6607 g4745 g4569 I6143 g4237 g4017 
g5369,N,N,1,20,8,g5369 g5247 g4900 I6607 g4745 g4569 I6143 g4237 
I6349,N,N,1,15,8,I6349 g4569 I6143 g4237 g4017 g4049 g3425 g3677 
g4723,N,N,1,16,8,g4723 I6349 g4569 I6143 g4237 g4017 g4049 g3425 
g5082,N,N,1,18,8,g5082 g4723 I6349 g4569 I6143 g4237 g4017 g4049 
I6867,N,N,1,19,8,I6867 g5082 g4723 I6349 g4569 I6143 g4237 g4017 
g5199,N,N,1,20,8,g5199 I6867 g5082 g4723 I6349 g4569 I6143 g4237 
g4928,N,N,1,18,8,g4928 g4723 I6349 g4569 I6143 g4237 g4017 g4049 
g5367,N,N,1,21,8,g5367 g5199 I6867 g5082 g4723 I6349 g4569 g4928 
I7208,N,N,1,23,8,I7208 g5367 g5199 I6867 g5082 g4723 I6349 g4569 
I7209,N,N,1,25,8,I7209 I7208 g5367 g5199 I6867 g5082 g4723 I6349 
I7210,N,N,1,25,8,I7210 I7208 g5367 g5199 I6867 g5082 g4723 I6349 
g5502,N,N,1,26,8,g5502 I7210 I7209 I7208 g5367 g5199 I6867 g5082 
g5600,N,N,1,28,8,g5600 g5502 I7210 I7209 I7208 g5367 g5199 I6867 
g5800,N,N,1,29,8,g5800 g5600 g5502 I7210 I7209 I7208 g5367 g5199 
I7251,N,N,1,20,8,I7251 g5458 g5311 g5013 g4826 g4463 g4364 I5825 
g5509,N,N,1,22,8,g5509 I7251 g5458 g5311 g5013 g4826 g4463 g4364 
g5647,N,N,1,23,8,g5647 g5509 I7251 g5458 g5311 g5013 g4826 g4463 
g5898,N,N,1,30,8,g5898 g5800 g5600 g5502 I7210 I7209 I7208 g5367 
I5591,N,N,1,11,8,I5591 g3821 g3466 I4706 g2877 g2434 g2951 g2142 
g4187,N,N,1,12,8,g4187 I5591 g3821 g3466 I4706 g2877 g2434 g2951 
g4559,N,N,1,13,8,g4559 g4187 I5591 g3821 g3466 I4706 g2877 g2434 
I6321,N,N,1,16,8,I6321 g4559 g4187 I5591 g3821 g3466 I4706 g2877 
g4713,N,N,1,17,8,g4713 I6321 g4559 g4187 I5591 g3821 g3466 I4706 
I6680,N,N,1,18,8,I6680 g4713 I6321 g4559 g4187 I5591 g3821 g3466 
g5046,N,N,1,20,8,g5046 I6680 g4713 I6321 g4559 g4187 I5591 g3821 
g5598,N,N,1,23,8,g5598 g5509 I7251 g5458 g5046 g5311 g5013 I6680 
g6108,N,N,1,31,8,g6108 g5898 g5800 g5600 g5502 I7210 I7209 I7208 
I8051,N,N,1,33,8,I8051 g6108 g5898 g5800 g5600 g5502 I7210 I7209 
g6319,N,N,1,35,8,g6319 I8051 g6108 g5898 g5800 g5600 g5502 I7210 
I8217,N,N,1,36,8,I8217 g6319 I8051 g6108 g5898 g5800 g5600 g5502 
g6401,N,N,1,37,8,g6401 I8217 g6319 I8051 g6108 g5898 g5800 g5600 
g6401[OL],N,Y,1,39,8,g6401[OL] g6401 I8217 g6319 I8051 g6108 g5898 g5800 
g5048,N,N,1,33,8,g5048 g4819 I6501 I6500 I6499 g4504 I6028 I6027 
g672[IL],Y,N,0,0,1,g672[IL] 
g5231,N,N,1,34,8,g5231 g5048 g4819 I6501 I6500 I6499 g4504 I6028 
I7146,N,N,1,35,8,I7146 g5231 g5048 g4819 I6501 I6500 I6499 g4504 
g5466,N,N,1,36,8,g5466 I7146 g5231 g5048 g4819 I6501 I6500 I6499 
I7193,N,N,1,37,8,I7193 g5466 I7146 g5231 g5048 g4819 I6501 I6500 
g5491,N,N,1,38,8,g5491 I7193 g5466 I7146 g5231 g5048 g4819 I6501 
g5491[OL],N,Y,1,39,8,g5491[OL] g5491 I7193 g5466 I7146 g5231 g5048 g4819 
I4980,N,N,1,12,8,I4980 g3546 g3095 I4340 g1935 I3040 g1770 I2805 
g3783,N,N,1,13,8,g3783 I4980 g3546 g3095 I4340 g1935 I3040 g1770 
I5463,N,N,1,14,8,I5463 g3783 I4980 g3546 g3095 I4340 g1935 I3040 
g4127,N,N,1,15,8,g4127 I5463 g3783 I4980 g3546 g3095 I4340 g1935 
g4127[OL],N,Y,1,16,8,g4127[OL] g4127 I5463 g3783 I4980 g3546 g3095 I4340 
g5384,N,N,1,17,8,g5384 g5220 g4903 g4717 g4465 g4253 g3819 g3437 
g5503,N,N,1,18,8,g5503 g5384 g5220 g4903 g4717 g4465 g4253 g3819 
g5357,N,N,1,17,8,g5357 g5220 g4903 g4717 g4465 g4253 g3819 g3437 
g5623,N,N,1,20,8,g5623 g5503 g5384 g5357 g5220 g4903 g4717 g4465 
g3889,N,N,1,10,8,g3889 g3575 I4777 g2962 g2008 g1784 g858 g301 
g5728,N,N,1,21,8,g5728 g5623 g5503 g5384 g5357 g5220 g4903 g4717 
I4976,N,N,1,10,8,I4976 g3575 I4777 g2962 g2008 g1784 g858 g301 
g3781,N,N,1,11,8,g3781 I4976 g3575 I4777 g2962 g2008 g1784 g858 
g5916,N,N,1,22,8,g5916 g5728 g5623 g5503 g5384 g5357 g5220 g4903 
I7892,N,N,1,23,8,I7892 g5916 g5728 g5623 g5503 g5384 g5357 g5220 
g6166,N,N,1,24,8,g6166 I7892 g5916 g5728 g5623 g5503 g5384 g5357 
I7966,N,N,1,26,8,I7966 g6166 I7892 g5916 g5728 g5623 g5503 g5384 
g6278,N,N,1,28,8,g6278 I7966 g6166 I7892 g5916 g5728 g5623 g5503 
g6278[OL],N,Y,1,29,8,g6278[OL] g6278 I7966 g6166 I7892 g5916 g5728 g5623 
I7698,N,N,1,26,8,I7698 g5717 I7478 g5628 g5498 g5449 g5246 g5077 
g5922,N,N,1,27,8,g5922 I7698 g5717 I7478 g5628 g5498 g5449 g5246 
I7814,N,N,1,28,8,I7814 g5922 I7698 g5717 I7478 g5628 g5498 g5449 
g6106,N,N,1,30,8,g6106 I7814 g5922 I7698 g5717 I7478 g5628 g5498 
g6106[OL],N,Y,1,31,8,g6106[OL] g6106 I7814 g5922 I7698 g5717 I7478 g5628 
g6660,N,N,1,41,8,g6660 g6640 g6637 g6549 g6473 g6397 I8203 I8202 
g6704,N,N,1,45,8,g6704 g6660 g6640 g6637 g6549 g6473 g6397 I8203 
I8884,N,N,1,46,8,I8884 g6704 g6660 g6640 g6637 g6549 g6473 g6397 
g6730,N,N,1,47,8,g6730 I8884 g6704 g6660 g6640 g6637 g6549 g6473 
I8910,N,N,1,48,8,I8910 g6730 I8884 g6704 g6660 g6640 g6637 g6549 
g6744,N,N,1,49,8,g6744 I8910 g6730 I8884 g6704 g6660 g6640 g6637 
g6744[OL],N,Y,1,50,8,g6744[OL] g6744 I8910 g6730 I8884 g6704 g6660 g6640 
I6625,N,N,1,16,8,I6625 g4745 g4569 I6143 g4237 g4017 g4049 g3425 
g4933,N,N,1,18,8,g4933 I6625 g4745 g4569 I6143 g4237 g4017 g4049 
g5255,N,N,1,19,8,g5255 g4933 I6625 g4745 g4569 I6143 g4237 g4017 
g5376,N,N,1,20,8,g5376 g5255 g4933 I6625 g4745 g4569 I6143 g4237 
I5626,N,N,1,11,8,I5626 g3914 I5153 g3330 g3109 g2360 g1793 g1084 
g4206,N,N,1,12,8,g4206 I5626 g3914 I5153 g3330 g3109 g2360 g1793 
g4579,N,N,1,13,8,g4579 g4206 I5626 g3914 I5153 g3330 g3109 g2360 
g4739,N,N,1,14,8,g4739 g4579 g4206 I5626 g3914 I5153 g3330 g3109 
g4489,N,N,1,13,8,g4489 g4206 I5626 g3914 I5153 g3330 g3109 g2360 
g4862,N,N,1,16,8,g4862 g4739 g4579 g4206 I5626 g4489 g3914 I5153 
I6366,N,N,1,15,8,I6366 g4569 I6143 g4237 g4017 g4049 g3425 g3677 
g4736,N,N,1,16,8,g4736 I6366 g4569 I6143 g4237 g4017 g4049 g3425 
g5087,N,N,1,18,8,g5087 g4736 I6366 g4569 I6143 g4237 g4017 g4049 
g5213,N,N,1,19,8,g5213 g5087 g4736 I6366 g4569 g4862 g4739 g4579 
g4942,N,N,1,18,8,g4942 g4736 I6366 g4569 I6143 g4237 g4017 g4049 
g5372,N,N,1,20,8,g5372 g5213 g5087 g4942 g4736 I6366 g4569 g4862 
I7230,N,N,1,22,8,I7230 g5372 g5213 g5087 g4942 g4736 I6366 g4569 
I7231,N,N,1,24,8,I7231 I7230 g5372 g5213 g5087 g4942 g4736 I6366 
I7232,N,N,1,24,8,I7232 I7230 g5372 g5213 g5087 g4942 g4736 I6366 
g5506,N,N,1,25,8,g5506 I7232 I7231 I7230 g5372 g5213 g5087 g4942 
g5618,N,N,1,26,8,g5618 g5506 I7232 I7231 I7230 g5372 g5213 g5087 
g5812,N,N,1,28,8,g5812 g5618 g5506 I7232 I7231 I7230 g5372 g5213 
I7261,N,N,1,20,8,I7261 g5458 g5311 g5013 g4826 g4463 g4364 I5825 
g5521,N,N,1,22,8,g5521 I7261 g5458 g5311 g5013 g4826 g4463 g4364 
g5664,N,N,1,23,8,g5664 g5521 I7261 g5458 g5311 g5013 g4826 g4463 
g5904,N,N,1,29,8,g5904 g5812 g5618 g5506 I7232 I7231 I7230 g5372 
I5600,N,N,1,11,8,I5600 g3821 g3466 I4706 g2877 g2434 g2951 g2142 
g4190,N,N,1,12,8,g4190 I5600 g3821 g3466 I4706 g2877 g2434 g2951 
g4563,N,N,1,13,8,g4563 g4190 I5600 g3821 g3466 I4706 g2877 g2434 
I6346,N,N,1,16,8,I6346 g4563 g4190 I5600 g3821 g3466 I4706 g2877 
g4722,N,N,1,17,8,g4722 I6346 g4563 g4190 I5600 g3821 g3466 I4706 
I6697,N,N,1,18,8,I6697 g4722 I6346 g4563 g4190 I5600 g3821 g3466 
g5059,N,N,1,20,8,g5059 I6697 g4722 I6346 g4563 g4190 I5600 g3821 
g5604,N,N,1,23,8,g5604 g5521 I7261 g5458 g5059 g5311 g5013 I6697 
g6114,N,N,1,30,8,g6114 g5904 g5812 g5618 g5506 I7232 I7231 I7230 
I8066,N,N,1,32,8,I8066 g6114 g5904 g5812 g5618 g5506 I7232 I7231 
g6328,N,N,1,34,8,g6328 I8066 g6114 g5904 g5812 g5618 g5506 I7232 
I8226,N,N,1,35,8,I8226 g6328 I8066 g6114 g5904 g5812 g5618 g5506 
g6404,N,N,1,36,8,g6404 I8226 g6328 I8066 g6114 g5904 g5812 g5618 
g6404[OL],N,Y,1,37,8,g6404[OL] g6404 I8226 g6328 I8066 g6114 g5904 g5812 
I5040,N,N,1,12,8,I5040 g3271 g3042 I4261 g1857 I2961 g1731 I2735 
g3839,N,N,1,13,8,g3839 I5040 g3271 g3042 I4261 g1857 I2961 g1731 
I5496,N,N,1,14,8,I5496 g3839 I5040 g3271 g3042 I4261 g1857 I2961 
g4138,N,N,1,15,8,g4138 I5496 g3839 I5040 g3271 g3042 I4261 g1857 
g4138[OL],N,Y,1,16,8,g4138[OL] g4138 I5496 g3839 I5040 g3271 g3042 I4261 
I4315,N,N,1,5,6,I4315 g2245 I3382 g1284 g851 g606[IL] 
g3082,N,N,1,6,7,g3082 I4315 g2245 I3382 g1284 g851 g606[IL] 
I4483,N,N,1,7,8,I4483 g3082 I4315 g2245 I3382 g1284 g851 g606[IL] 
g3228,N,N,1,11,8,g3228 I4483 g3082 I4315 g2245 I3382 g1284 g851 
g3228[OL],N,Y,1,12,8,g3228[OL] g3228 I4483 g3082 I4315 g2245 I3382 g1284 
g667[IL],Y,N,0,0,1,g667[IL] 
I1932,N,N,1,1,2,I1932 g667[IL] 
g908,N,N,1,2,3,g908 I1932 g667[IL] 
I2272,N,N,1,3,4,I2272 g908 I1932 g667[IL] 
g1289,N,N,1,4,5,g1289 I2272 g908 I1932 g667[IL] 
g1289[OL],N,Y,1,5,6,g1289[OL] g1289 I2272 g908 I1932 g667[IL] 
g850,N,N,1,1,2,g850 g602[IL] 
I2464,N,N,1,2,3,I2464 g850 g602[IL] 
g1471,N,N,1,3,4,g1471 I2464 g850 g602[IL] 
I3251,N,N,1,4,5,I3251 g1471 I2464 g850 g602[IL] 
g2120,N,N,1,5,6,g2120 I3251 g1471 I2464 g850 g602[IL] 
g1654,N,N,1,2,3,g1654 g878 g639 
g2861,N,N,1,6,8,g2861 g2120 I3251 g1471 I2464 g850 g602[IL] g1654 
I4757,N,N,1,7,8,I4757 g2861 g2120 I3251 g1471 I2464 g850 g602[IL] 
g3537,N,N,1,11,8,g3537 I4757 g2861 g2120 I3251 g1471 I2464 g850 
I5223,N,N,1,12,8,I5223 g3537 I4757 g2861 g2120 I3251 g1471 I2464 
g3967,N,N,1,13,8,g3967 I5223 g3537 I4757 g2861 g2120 I3251 g1471 
I5451,N,N,1,14,8,I5451 g3967 I5223 g3537 I4757 g2861 g2120 I3251 
g4123,N,N,1,15,8,g4123 I5451 g3967 I5223 g3537 I4757 g2861 g2120 
g4123[OL],N,Y,1,16,8,g4123[OL] g4123 I5451 g3967 I5223 g3537 I4757 g2861 
I3697,N,N,1,3,7,I3697 g1570 g1027 g598[IL] g567 g634[IL] g642[IL] 
I3698,N,N,1,4,8,I3698 I3697 g1570 g1027 g598[IL] g567 g634[IL] g642[IL] 
I3699,N,N,1,4,8,I3699 I3697 g1570 g1027 g598[IL] g567 g634[IL] g642[IL] 
g2582,N,N,1,7,8,g2582 I3699 I3698 I3697 g1570 g1027 g598[IL] g567 
I4066,N,N,1,9,8,I4066 g2582 I3699 I3698 I3697 g1570 g1027 g598[IL] 
g2862,N,N,1,10,8,g2862 I4066 g2582 I3699 I3698 I3697 g1570 g1027 
I4762,N,N,1,11,8,I4762 g2862 I4066 g2582 I3699 I3698 I3697 g1570 
g3540,N,N,1,12,8,g3540 I4762 g2862 I4066 g2582 I3699 I3698 I3697 
g1665,N,N,1,2,3,g1665 g985 g638[IL] 
g3844,N,N,1,13,8,g3844 g3540 I4762 g2862 I4066 g2582 I3699 I3698 
I5699,N,N,1,14,8,I5699 g3844 g3540 I4762 g2862 I4066 g2582 I3699 
g4249,N,N,1,15,8,g4249 I5699 g3844 g3540 I4762 g2862 I4066 g2582 
I6182,N,N,1,18,8,I6182 g4249 I5699 g3844 g3540 I4762 g2862 I4066 
g4609,N,N,1,20,8,g4609 I6182 g4249 I5699 g3844 g3540 I4762 g2862 
I6247,N,N,1,21,8,I6247 g4609 I6182 g4249 I5699 g3844 g3540 I4762 
g4658,N,N,1,22,8,g4658 I6247 g4609 I6182 g4249 I5699 g3844 g3540 
g4658[OL],N,Y,1,23,8,g4658[OL] g4658 I6247 g4609 I6182 g4249 I5699 g3844 
g2267,N,N,1,7,8,g2267 g1716 g821 I1880 g276[IL] g774 I1859 g277[IL] 
I4233,N,N,1,8,8,I4233 g2267 g1716 g821 I1880 g276[IL] g774 I1859 
I4234,N,N,1,9,8,I4234 I4233 g2267 g1716 g821 I1880 g276[IL] g774 
I4235,N,N,1,9,8,I4235 I4233 g2267 g1716 g821 I1880 g276[IL] g774 
g3028,N,N,1,10,8,g3028 I4235 I4234 I4233 g2267 g1716 g821 I1880 
g5327,N,N,1,17,8,g5327 g5077 g4694 g4578 g4234 g3921 g3512 g1764 
I3826,N,N,1,6,7,I3826 g2145 I3268 g1656 I2635 g1055 g269[IL] 
g2682,N,N,1,7,8,g2682 I3826 g2145 I3268 g1656 I2635 g1055 g269[IL] 
g3463,N,N,1,11,8,g3463 g2682 I3826 g2145 I3268 g1656 I2635 g1055 
g5353,N,N,1,19,8,g5353 g5327 g5077 g4694 g4578 g4234 g3921 g3512 
